阿爸,a'ba
天主启示教义宪章,tian'zhu'qi'shi'jiao'yi'xian'zhang
天主显现,tian'zhu'xian'xian
庭院,ting'yuan
铜海,tong'hai
痛悔,tong'hui
童贞,tong'zhen
偷盗,tou'dao
头发,tou'fa
头巾,tou'jin
投石器,tou'shi'qi
突巴耳,tu'ba'er
突明,tu'ming
图书馆,tu'shu'guan
兔子,tu'zi
托彼特,tuo'bi'te
托彼雅,tuo'bi'ya
托布,tuo'bu
托斐特,tuo'fei'te
托加尔玛,tuo'jia'er'ma
托拉,tuo'la
托辣,tuo'la
驼鸟,tuo'niao
瓦片,wa'pian
瓦士提,wa'shi'ti
外邦归化的基督徒,wai'bang'gui'hua'de'ji'du'tu
外邦人,wai'bang'ren
外方人,wai'fang'ren
外衣,wai'yi
晚餐,wan'can
晚餐厅,wan'can'ting
万军的上主,wan'jun'de'shang'zhu
婉曲语,wan'qu'yu
晚雨,wan'yu
王朝,wang'chao
王冠,wang'guan
卫队长,wei'dui'zhang
位格,wei'ge
伪经,wei'jing
未录主言,wei'lu'zhu'yan
唯一神论,wei'yi'shen'lun
文件,wen'jian
蚊蚋,wen'rui
纹身,wen'shen
文体类型,wen'ti'lei'xing
文体形式批判学,wen'ti'xing'shi'pi'pan'xue
瘟疫,wen'yi
五城,wu'cheng
舞蹈,wu'dao
乌尔,wu'er
吴尔巴诺,wu'er'ba'nuo
五谷,wu'gu
无花果,wu'hua'guo
乌加黎特,wu'jia'li'te
无酵饼,wu'jiao'bing
无酵节,wu'jiao'jie
五卷经,wu'juan'jing
乌来,wu'lai
乌蓝,wu'lan
乌黎耳,wu'li'er
乌黎雅,wu'li'ya
乌陵,wu'ling
乌鲁客,wu'lu'ke
乌木,wu'mu
武器,wu'qi
乌齐耳,wu'qi'er
乌齐雅,wu'qi'ya
侮辱,wu'ru
无神论,wu'shen'lun
五书,wu'shu
巫术,wu'shu
无信,wu'xin
五旬节,wu'xun'jie
乌鸦,wu'ya
乌匝,wu'za
乌匝耳,wu'za'er
五脏,wu'zang
吾主来罢,wu'zhu'lai'ba
伍兹,wu'zi
西班牙,xi'ban'ya
息贝开,xi'bei'kai
息贝玛,xi'bei'ma
息彼拉神谕,xi'bi'la'shen'yu
希伯来书,xi'bo'lai'shu
希伯来语文,xi'bo'lai'yu'wen
洗涤,xi'di
希耳,xi'er
希耳克雅,xi'er'ke'ya
息耳瓦诺,xi'er'wa'nuo
西瓜,xi'gua
息哈尔,xi'ha'er
息红,xi'hong
希克索斯,xi'ke'suo'si
希腊,xi'la
息拉,xi'la
息辣,xi'la
息辣谷撒,xi'la'gu'sa
希腊主义,xi'la'zhu'yi
希兰,xi'lan
洗礼,xi'li
细麻,xi'ma
细麦面,xi'mai'mian
西满和犹达大事录,xi'man'he'you'da'da'shi'lu
西满息孟,xi'man'xi'meng
息孟,xi'meng
西默盎歌,xi'mo'ang'ge
西乃,xi'nai
喜年,xi'nian
喜年纪,xi'nian'ji
息宁,xi'ning
希农山谷,xi'nong'shan'gu
息色辣,xi'se'la
牺牲,xi'sheng
息汪,xi'wang
希望望德,xi'wang'wang'de
希威人,xi'wei'ren
蜥蜴,xi'yi
熙雍,xi'yong
希则克雅,xi'ze'ke'ya
先存,xian'cun
献身者,xian'shen'zhe
显圣容,xian'sheng'rong
显示,xian'shi
贤士,xian'shi
显现,xian'xian
献香,xian'xiang
献仪,xian'yi
献仪箱,xian'yi'xiang
先知,xian'zhi
先知职责,xian'zhi'zhi'ze
香柏,xiang'bai
香草,xiang'cao
香菖蒲,xiang'chang'pu
厢房,xiang'fang
香膏,xiang'gao
香祭,xiang'ji
项链,xiang'lian
香料,xiang'liao
香肉桂,xiang'rou'gui
橡树,xiang'shu
象形文字,xiang'xing'wen'zi
象牙,xiang'ya
象征,xiang'zheng
象征论,xiang'zheng'lun
象征行为,xiang'zheng'xing'wei
鵁鶄,xiao'jing
孝敬父母,xiao'jing'fu'mu
小麦,xiao'mai
肖像,xiao'xiang
协敖耳,xie'ao'er
亵渎,xie'du
协刻耳,xie'ke'er
亵圣,xie'sheng
楔形文字,xie'xing'wen'zi
邪淫,xie'yin
蝎子,xie'zi
信德的寄托,xin'de'de'ji'tuo
信德信心,xin'de'xin'xin
欣提赫,xin'ti'he
馨香祭,xin'xiang'ji
信友,xin'you
新约,xin'yue
新月月朔,xin'yue'yue'shuo
新约征引,xin'yue'zheng'yin
新约中的比喻,xin'yue'zhong'de'bi'yu
刑罚,xing'fa
星期,xing'qi
杏树,xing'shu
行星,xing'xing
兄弟,xiong'di
胸衣,xiong'yi
休书,xiu'shu
叙尔提,xu'er'ti
酗酒,xu'jiu
叙利亚,xu'li'ya
叙利亚文译本,xu'li'ya'wen'yi'ben
许诺,xu'nuo
旭日,xu'ri
蓄水池,xu'shui'chi
虚伪,xu'wei
虚无,xu'wu
虚物,xu'wu
许愿,xu'yuan
宣福辞,xuan'fu'ci
宣讲,xuan'jiang
血仇,xue'chou
雪花石膏,xue'hua'shi'gao
血田,xue'tian
薛西斯,xue'xi'si
训道篇,xun'dao'pian
雅敖斐特,ya'ao'fei'te
雅巴耳,ya'ba'er
亚巴辣罕,ya'ba'la'han
亚巴郎,ya'ba'lang
亚北底亚,ya'bei'di'ya
亚北底亚书,ya'bei'di'ya'shu
雅贝乃,ya'bei'nai
雅贝乃耳,ya'bei'nai'er
雅贝士,ya'bei'shi
雅贝兹,ya'bei'zi
雅宾,ya'bin
亚伯尔,ya'bo'er
雅波克,ya'bo'ke
亚当,ya'dang
雅典,ya'dian
雅杜亚,ya'du'ya
雅厄耳,ya'e'er
雅尔慕特,ya'er'mu'te
雅非亚,ya'fei'ya
雅甘,ya'gan
雅歌,ya'ge
雅各伯,ya'ge'bo
雅各伯泉,ya'ge'bo'quan
雅各伯书,ya'ge'bo'shu
雅哈齐耳,ya'ha'qi'er
雅哈特,ya'ha'te
雅哈兹,ya'ha'zi
雅赫则雅,ya'he'ze'ya
雅津,ya'jin
雅刻,ya'ke
雅刻默罕,ya'ke'mo'han
雅肯,ya'ken
亚郎,ya'lang
亚肋路亚,ya'lei'lu'ya
雅黎布,ya'li'bu
亚历山大,ya'li'shan'da
亚历山大巴拉,ya'li'shan'da'ba'la
亚历山大辣,ya'li'shan'da'la
亚历山大里亚,ya'li'shan'da'li'ya
亚历山大雅乃乌斯,ya'li'shan'da'ya'nai'wu'si
雅洛贝罕,ya'luo'bei'han
亚毛斯,ya'mao'si
亚毛斯书,ya'mao'si'shu
亚美尼亚,ya'mei'ni'ya
雅明,ya'ming
雅木尼雅,ya'mu'ni'ya
亚纳,ya'na
亚纳斯,ya'na'si
雅笙,ya'sheng
亚述,ya'shu
雅叔布,ya'shu'bu
雅斯提雅革,ya'si'ti'ya'ge
雅松,ya'song
雅提尔,ya'ti'er
雅汪,ya'wang
雅威,ya'wei
亚细亚,ya'xi'ya
亚细亚省省长,ya'xi'ya'sheng'sheng'zhang
雅依尔,ya'yi'er
雅依洛,ya'yi'luo
雅匝尼雅,ya'za'ni'ya
雅则尔,ya'ze'er
盐城,yan'cheng
阉割,yan'ge
盐谷,yan'gu
言论集,yan'lun'ji
颜色,yan'se
鼹鼠,yan'shu
宴席,yan'xi
眼瞎,yan'xia
燕子,yan'zi
杨布黎,yang'bu'li
羊门,yang'men
羊皮卷,yang'pi'juan
杨树,yang'shu
羊栈,yang'zhan
腰带,yao'dai
耶步斯,ye'bu'si
耶达雅,ye'da'ya
耶狄达,ye'di'da
耶狄厄耳,ye'di'e'er
耶杜通,ye'du'tong
耶厄耳,ye'e'er
耶斐特,ye'fei'te
野橄榄,ye'gan'lan
夜更,ye'geng
野狗,ye'gou
耶谷提耳,ye'gu'ti'er
耶曷阿士,ye'he'a'shi
耶曷兰,ye'he'lan
耶胡,ye'hu
耶卡默罕,ye'ka'mo'han
耶苛尼雅,ye'ke'ni'ya
耶辣,ye'la
耶辣默耳,ye'la'mo'er
耶辣颇里,ye'la'po'li
耶勒得,ye'le'de
耶勒米雅,ye'le'mi'ya
耶勒摩特,ye'le'mo'te
耶肋米亚,ye'lei'mi'ya
耶肋米亚书,ye'lei'mi'ya'shu
耶里哥,ye'li'ge
耶黎摩特,ye'li'mo'te
耶路撒冷,ye'lu'sa'leng
耶路撒冷圣经学院,ye'lu'sa'leng'sheng'jing'xue'yuan
耶鲁沙,ye'lu'sha
耶洛罕,ye'luo'han
野驴,ye'lv
野牛,ye'niu
野葡萄,ye'pu'tao
野桑树,ye'sang'shu
叶瑟,ye'se
耶舍尔,ye'she'er
耶叔戎,ye'shu'rong
耶叔亚,ye'shu'ya
耶稣,ye'su
耶稣基督,ye'su'ji'du
耶稣基督的坟墓,ye'su'ji'du'de'fen'mu
耶稣基督的兄弟,ye'su'ji'du'de'xiong'di
耶稣基督的族谱,ye'su'ji'du'de'zu'pu
耶稣苦难史,ye'su'ku'nan'shi
耶稣升天,ye'su'sheng'tian
耶稣受试探,ye'su'shou'shi'tan
耶稣童年史,ye'su'tong'nian'shi
耶稣下降阴府,ye'su'xia'jiang'yin'fu
耶太特,ye'tai'te
耶特尔,ye'te'er
耶乌士,ye'wu'shi
耶乌兹,ye'wu'zi
耶希耳,ye'xi'er
野羊,ye'yang
耶依耳,ye'yi'er
夜鹰,ye'ying
耶匝巴得,ye'za'ba'de
依贝肋罕,yi'bei'lei'han
依贝散,yi'bei'san
依贝赞,yi'bei'zan
伊壁鸠鲁派,yi'bi'jiu'lu'pai
一步,yi'bu
依次勒耳,yi'ci'le'er
意大拉,yi'da'la
意大利,yi'da'li
意大利营,yi'da'li'ying
依达斯贝,yi'da'si'bei
一代,yi'dai
依德阿拉,yi'de'a'la
伊甸,yi'dian
依杜默雅,yi'du'mo'ya
异端,yi'duan
异端人,yi'duan'ren
依尔卡诺,yi'er'ka'nuo
依费塔赫耳,yi'fei'ta'he'er
衣服,yi'fu
依弗大,yi'fu'da
依加波得,yi'jia'bo'de
依科尼雍,yi'ke'ni'yong
依辣,yi'la
依辣得,yi'la'de
依赖,yi'lai
依里黎苛,yi'li'li'ke
臆羚,yi'ling
异民,yi'min
移民,yi'min
遗民,yi'min
以民旷野行程,yi'min'kuang'ye'xing'cheng
依默纳约,yi'mo'na'yue
依撒伯尔,yi'sa'bo'er
依撒格,yi'sa'ge
依撒加尔,yi'sa'jia'er
依撒意亚,yi'sa'yi'ya
依撒意亚升天录,yi'sa'yi'ya'sheng'tian'lu
依撒意亚书,yi'sa'yi'ya'shu
以色列,yi'se'lie
以色列国,yi'se'lie'guo
以色列遗民,yi'se'lie'yi'min
依沙依,yi'sha'yi
医生,yi'sheng
依史,yi'shi
异事,yi'shi
译释,yi'shi
依市巴耳,yi'shi'ba'er
依市波舍特,yi'shi'bo'she'te
依市玛耳,yi'shi'ma'er
依史雅,yi'shi'ya
依斯加略,yi'si'jia'lue
依塔玛尔,yi'ta'ma'er
依突勒雅,yi'tu'le'ya
一文,yi'wen
译文,yi'wen
医药,yi'yao
依耶阿巴陵,yi'ye'a'ba'ling
依则贝耳,yi'ze'bei'er
意志,yi'zhi
义子,yi'zi
茵蔯,yin'chen
茵陈,yin'chen
印度,yin'du
淫妇,yin'fu
阴府,yin'fu
阴间,yin'jian
银库,yin'ku
饮料,yin'liao
银钱,yin'qian
印图章,yin'tu'zhang
印玺,yin'xi
音乐,yin'yue
营地,ying'di
应毁灭之物,ying'hui'mie'zhi'wu
佣工,yong'gong
永远,yong'yuan
犹不忒,you'bu'tei
莠草,you'cao
犹大,you'da
犹达,you'da
犹大玛加伯,you'da'ma'jia'bo
犹达书犹达,you'da'shu'you'da
友弟德,you'di'de
友弟德传,you'di'de'chuan
幼发拉的,you'fa'la'de
诱惑,you'huo
犹里约,you'li'yue
幼鹿,you'lu
犹他,you'ta
犹太,you'tai
犹太基督徒,you'tai'ji'du'tu
犹太教,you'tai'jiao
友谊,you'yi
莠子,you'zi
预备日,yu'bei'ri
预定,yu'ding
渔夫,yu'fu
狱函,yu'han
雨季,yu'ji
愚昧,yu'mei
榆木,yu'mu
玉瓶,yu'ping
玉石,yu'shi
榆树,yu'shu
玉蜀黍,yu'shu'shu
玉髓,yu'sui
预像,yu'xiang
预像论,yu'xiang'lun
寓言,yu'yan
预言,yu'yan
语言神恩,yu'yan'shen'en
逾越节,yu'yue'jie
宇宙,yu'zhou
宇宙观,yu'zhou'guan
猿猴,yuan'hou
原始福音,yuan'shi'fu'yin
元首,yuan'shou
元首职权,yuan'shou'zhi'quan
原文,yuan'wen
原祖父母,yuan'zu'fu'mu
原罪,yuan'zui
约阿布,yue'a'bu
约阿哈次,yue'a'ha'ci
约阿士,yue'a'shi
约安纳,yue'an'na
约伯,yue'bo
约伯传,yue'bo'chuan
约但,yue'dan
岳厄尔,yue'e'er
约厄耳,yue'e'er
岳厄尔书,yue'e'er'shu
约柜,yue'gui
约哈南,yue'ha'nan
约刻默罕,yue'ke'mo'han
约刻乃罕,yue'ke'nai'han
约刻堂,yue'ke'tang
约刻特耳,yue'ke'te'er
约兰,yue'lan
约楞,yue'leng
月亮,yue'liang
约纳,yue'na
约纳的儿子,yue'na'de'er'zi
约纳书,yue'na'shu
约纳堂,yue'na'tang
约培,yue'pei
乐器,yue'qi
约色夫,yue'se'fu
约沙法特,yue'sha'fa'te
约史雅,yue'shi'ya
约书,yue'shu
约叔亚,yue'shu'ya
约堂,yue'tang
约威斯,yue'wei'si
约雅达,yue'ya'da
约雅津,yue'ya'jin
约雅金,yue'ya'jin
约雅黎布,yue'ya'li'bu
约匝巴得,yue'za'ba'de
云彩,yun'cai
运动场,yun'dong'chang
云杉树松树,yun'shan'shu'song'shu
匝巴得,za'ba'de
匝巴泰,za'ba'tai
匝拜,za'bai
匝贝狄,za'bei'di
匝贝狄尔,za'bei'di'er
匝贝狄耳,za'bei'di'er
匝步得,za'bu'de
匝多克,za'duo'ke
匝尔法特,za'er'fa'te
匝耳孟,za'er'meng
匝耳摩纳,za'er'mo'na
匝尔堂,za'er'tang
匝丰,za'feng
杂集,za'ji
匝加利亚,za'jia'li'ya
匝加利亚歌,za'jia'li'ya'ge
匝加利亚书,za'jia'li'ya'shu
匝凯,za'kai
匝开,za'kai
匝刻约,za'ke'yue
匝默组明,za'mo'zu'ming
匝诺亚,za'nuo'ya
砸死,za'si
匝汪,za'wang
匝匝,za'za
载伯德,zai'bo'de
再来,zai'lai
赞词,zan'ci
赞颂,zan'song
皂荚树,zao'jia'shu
早熟的无花果,zao'shu'de'wu'hua'guo
造物主,zao'wu'zhu
则巴狄雅,ze'ba'di'ya
则巴黑,ze'ba'hei
则彼纳,ze'bi'na
责波殷,ze'bo'yin
则步达,ze'bu'da
则步耳,ze'bu'er
则步隆,ze'bu'long
则厄布,ze'e'bu
责法尼雅,ze'fa'ni'ya
则革尔,ze'ge'er
则加黎雅,ze'jia'li'ya
则辣黑,ze'la'hei
责勒达,ze'le'da
则勒得,ze'le'de
则勒士,ze'le'shi
则鲁巴贝耳,ze'lu'ba'bei'er
责鲁雅,ze'lu'ya
责罗斐哈得,ze'luo'fei'ha'de
责玛辣因,ze'ma'la'yin
则纳,ze'na
则堂,ze'tang
则乌斯,ze'wu'si
则乌斯奥林比亚,ze'wu'si'ao'lin'bi'ya
憎恶,zeng'wu
榨酒池,zha'jiu'chi
蚱蜢,zha'meng
斋戒,zhai'jie
占卜,zhan'bu
战车司令,zhan'che'si'ling
战利品,zhan'li'pin
占有物,zhan'you'wu
战争,zhan'zheng
长老,zhang'lao
帐幔,zhang'man
帐幕制造术,zhang'mu'zhi'zao'shu
帐棚节,zhang'peng'jie
帐棚帐幕会幕,zhang'peng'zhang'mu'hui'mu
掌权者,zhang'quan'zhe
樟树,zhang'shu
长子,zhang'zi
招魂术,zhao'hun'shu
朝露,zhao'lu
召选,zhao'xuan
鹧鸪,zhe'gu
哲学,zhe'xue
贞洁,zhen'jie
真理,zhen'li
贞女,zhen'nv
侦探,zhen'tan
箴言,zhen'yan
珍珠,zhen'zhu
真珠,zhen'zhu
正经,zheng'jing
拯救,zheng'jiu
证据,zheng'ju
正义,zheng'yi
至高者,zhi'gao'zhe
智慧,zhi'hui
智慧篇,zhi'hui'pian
智慧书,zhi'hui'shu
致命,zhi'ming
支派,zhi'pai
知善恶树,zhi'shan'e'shu
执事,zhi'shi
致舒阿尔枢机主教函,zhi'shu'a'er'shu'ji'zhu'jiao'han
窒死,zhi'si
植物,zhi'wu
旨意,zhi'yi
执政,zhi'zheng
蜘蛛,zhi'zhu
中保,zhong'bao
诸邦,zhu'bang
主的复活,zhu'de'fu'huo
主的语录,zhu'de'yu'lu
祝福,zhu'fu
朱红,zhu'hong
注解,zhu'jie
主人,zhu'ren
主日,zhu'ri
祝圣,zhu'sheng
祝圣圣殿节,zhu'sheng'sheng'dian'jie
铸像,zhu'xiang
妆奁,zhuang'lian
追源学,zhui'yuan'xue
紫宝石,zi'bao'shi
紫红,zi'hong
紫红色,zi'hong'se
紫晶,zi'jing
姊妹,zi'mei
字母,zi'mu
字母顺序诗,zi'mu'shun'xu'shi
子女,zi'nv
自然,zi'ran
自由,zi'you
自由人,zi'you'ren
总督,zong'du
总督府,zong'du'fu
宗教,zong'jiao
总领天使,zong'ling'tian'shi
棕榈树,zong'lv'shu
棕树,zong'shu
宗徒,zong'tu
宗徒大事录,zong'tu'da'shi'lu
宗徒会议,zong'tu'hui'yi
宗徒教理,zong'tu'jiao'li
宗徒使徒,zong'tu'shi'tu
宗徒谕文,zong'tu'yu'wen
宗祖,zong'zu
走廊,zou'lang
族尔,zu'er
组斤,zu'jin
族谱,zu'pu
钻石,zuan'shi
醉酒,zui'jiu
罪赦,zui'she
祚巴,zuo'ba
左尔,zuo'er
左法尔,zuo'fa'er
左哈尔,zuo'ha'er
左罕,zuo'han
左赫肋特,zuo'he'lei'te
祚辣,zuo'la
