阿爸,a'ba
你就被建立,ni'jiu'bei'jian'li
你就悲叹,ni'jiu'bei'tan
你就不被迁移,ni'jiu'bu'bei'qian'yi
你就不再贪淫,ni'jiu'bu'zai'tan'yin
你就不至于死,ni'jiu'bu'zhi'yu'si
你就察看我,ni'jiu'cha'kan'wo
你就吃饱,ni'jiu'chi'bao
你就从天上垂听,ni'jiu'cong'tian'shang'chui'ting
你就当起来,ni'jiu'dang'qi'lai
你就得见我的背,ni'jiu'de'jian'wo'de'bei
你就得了报答,ni'jiu'de'le'bao'da
你就定睛看我,ni'jiu'ding'jing'kan'wo
你就断折,ni'jiu'duan'zhe
你就对他们说,ni'jiu'dui'ta'men'shuo
你就非常的欢乐,ni'jiu'fei'chang'de'huan'le
你就吩咐亚伦说,ni'jiu'fen'fu'ya'lun'shuo
你就跟着他们去,ni'jiu'gen'zhe'ta'men'qu
你就关门,ni'jiu'guan'men
你就归于我,ni'jiu'gui'yu'wo
你就好了,ni'jiu'hao'le
你就红了眼么,ni'jiu'hong'le'yan'me
你就昏迷,ni'jiu'hun'mi
你就渐渐长大,ni'jiu'jian'jian'zhang'da
你就将殿的规模,ni'jiu'jiang'dian'de'gui'mo
你就降祸与他,ni'jiu'jiang'huo'yu'ta
你就教训我,ni'jiu'jiao'xun'wo
你就近坛前,ni'jiu'jin'tan'qian
你就可以回来,ni'jiu'ke'yi'hui'lai
你就可以收取,ni'jiu'ke'yi'shou'qu
你就来帮助我,ni'jiu'lai'bang'zhu'wo
你就掳了他们去,ni'jiu'lu'le'ta'men'qu
你就拿进来,ni'jiu'na'jin'lai
你就能受得住,ni'jiu'neng'shou'de'zhu
你就起来闯城,ni'jiu'qi'lai'chuang'cheng
你就轻省些,ni'jiu'qing'sheng'xie
你就去,ni'jiu'qu
你就是不奸淫,ni'jiu'shi'bu'jian'yin
你就是那金头,ni'jiu'shi'na'jin'tou
你就是那人,ni'jiu'shi'na'ren
你就使他平静了,ni'jiu'shi'ta'ping'jing'le
你就是我的神,ni'jiu'shi'wo'de'shen
你救赎了我,ni'jiu'shu'le'wo
你救赎了我的命,ni'jiu'shu'le'wo'de'ming
你就说,ni'jiu'shuo
你就说罢,ni'jiu'shuo'ba
你就坦然行路,ni'jiu'tan'ran'xing'lu
你就听我说,ni'jiu'ting'wo'shuo
你就同他走二里,ni'jiu'tong'ta'zou'er'li
你救我脱离仇敌,ni'jiu'wo'tuo'li'chou'di
你就喜悦了,ni'jiu'xi'yue'le
你就下在监里了,ni'jiu'xia'zai'jian'li'le
你就向他怎么行,ni'jiu'xiang'ta'zen'me'xing
你就心高气傲,ni'jiu'xin'gao'qi'ao
你就信吗,ni'jiu'xin'ma
你就厌烦么,ni'jiu'yan'fan'me
你就要帮补他,ni'jiu'yao'bang'bu'ta
你就要对他们说,ni'jiu'yao'dui'ta'men'shuo
你就要去,ni'jiu'yao'qu
你就要探听,ni'jiu'yao'tan'ting
你就要围困那城,ni'jiu'yao'wei'kun'na'cheng
你就应允我,ni'jiu'ying'yun'wo
你就用梦惊骇我,ni'jiu'yong'meng'jing'hai'wo
你就有福了,ni'jiu'you'fu'le
你就有祸了,ni'jiu'you'huo'le
你就与我无分了,ni'jiu'yu'wo'wu'fen'le
你举目观看,ni'ju'mu'guan'kan
你举目向北观看,ni'ju'mu'xiang'bei'guan'kan
你举手向海伸杖,ni'ju'shou'xiang'hai'shen'zhang
你居住海口,ni'ju'zhu'hai'kou
你眷顾地,ni'juan'gu'di
你开朝东的窗户,ni'kai'chao'dong'de'chuang'hu
你看,ni'kan
你看得不错,ni'kan'de'bu'cuo
你看见就有光荣,ni'kan'jian'jiu'you'guang'rong
你看见了么,ni'kan'jian'le'me
你看见了甚么,ni'kan'jian'le'shen'me
你看见了甚么呢,ni'kan'jian'le'shen'me'ne
你看见没有,ni'kan'jian'mei'you
你看见山的影子,ni'kan'jian'shan'de'ying'zi
你看见甚么,ni'kan'jian'shen'me
你看见甚么了,ni'kan'jian'shen'me'le
你看见这女人么,ni'kan'jian'zhe'nv'ren'me
你看你谷中的路,ni'kan'ni'gu'zhong'de'lu
你看守这人,ni'kan'shou'zhe'ren
你看我们,ni'kan'wo'men
你看怎样好,ni'kan'zen'yang'hao
你看众人拥挤你,ni'kan'zhong'ren'yong'ji'ni
你可以安然回城,ni'ke'yi'an'ran'hui'cheng
你可以吃用,ni'ke'yi'chi'yong
你可以揣摩思想,ni'ke'yi'chuai'mo'si'xiang
你可以对人说,ni'ke'yi'dui'ren'shuo
你可以对我证明,ni'ke'yi'dui'wo'zheng'ming
你可以回来,ni'ke'yi'hui'lai
你可以看见,ni'ke'yi'kan'jian
你可以拿十片,ni'ke'yi'na'shi'pian
你可以起来改装,ni'ke'yi'qi'lai'gai'zhuang
你可以求,ni'ke'yi'qiu
你可以求王,ni'ke'yi'qiu'wang
你可以去,ni'ke'yi'qu
你可以去罢,ni'ke'yi'qu'ba
你可以任意待他,ni'ke'yi'ren'yi'dai'ta
你可以仍穿王服,ni'ke'yi'reng'chuan'wang'fu
你可以上去,ni'ke'yi'shang'qu
你可以随意吃,ni'ke'yi'sui'yi'chi
你可以随意待他,ni'ke'yi'sui'yi'dai'ta
你可以随意居住,ni'ke'yi'sui'yi'ju'zhu
你可以随意选择,ni'ke'yi'sui'yi'xuan'ze
你可以向他追讨,ni'ke'yi'xiang'ta'zhui'tao
你可以用这禾场,ni'ke'yi'yong'zhe'he'chang
你可以与他同房,ni'ke'yi'yu'ta'tong'fang
你可以指示我,ni'ke'yi'zhi'shi'wo
你可以追,ni'ke'yi'zhui
你口任说恶言,ni'kou'ren'shuo'e'yan
你口中的训言,ni'kou'zhong'de'xun'yan
你苦待列邦,ni'ku'dai'lie'bang
你快快赶着走,ni'kuai'kuai'gan'zhe'zou
你快去,ni'kuai'qu
你诓哄你丈夫,ni'kuang'hong'ni'zhang'fu
你拉我出阵罢,ni'la'wo'chu'zhen'ba
你来,ni'lai
你来罢,ni'lai'ba
你来的日子不多,ni'lai'de'ri'zi'bu'duo
你来的时候,ni'lai'de'shi'hou
你来攻击我,ni'lai'gong'ji'wo
你来看,ni'lai'kan
你来了很好,ni'lai'le'hen'hao
你来灭我们么,ni'lai'mie'wo'men'me
你来是为平安么,ni'lai'shi'wei'ping'an'me
你来要做的事,ni'lai'yao'zuo'de'shi
你来与我同寝,ni'lai'yu'wo'tong'qin
你来坐在这里,ni'lai'zuo'zai'zhe'li
你劳碌得来的,ni'lao'lu'de'lai'de
你离开我们去罢,ni'li'kai'wo'men'qu'ba
你离开我去罢,ni'li'kai'wo'qu'ba
你离弃他吗,ni'li'qi'ta'ma
你立时给我,ni'li'shi'gei'wo
尼利雅,ni'li'ya
尼利亚和他姊妹,ni'li'ya'he'ta'zi'mei
你临近我,ni'lin'jin'wo
你临近一座城,ni'lin'jin'yi'zuo'cheng
你令人惊恐,ni'ling'ren'jing'kong
你领他去,ni'ling'ta'qu
你六次遭难,ni'liu'ci'zao'nan
你流了多人的血,ni'liu'le'duo'ren'de'xue
你六日要做工,ni'liu'ri'yao'zuo'gong
你略有一点力量,ni'lue'you'yi'dian'li'liang
你满了这些日子,ni'man'le'zhe'xie'ri'zi
你满受羞辱,ni'man'shou'xiu'ru
你美丽如得撒,ni'mei'li'ru'de'sa
你没有给他食物,ni'mei'you'gei'ta'shi'wu
你没有给他水喝,ni'mei'you'gei'ta'shui'he
你没有给我儿子,ni'mei'you'gei'wo'er'zi
你没有看见么,ni'mei'you'kan'jian'me
你没有灭绝他们,ni'mei'you'mie'jue'ta'men
你没有手呢,ni'mei'you'shou'ne
你没有听见么,ni'mei'you'ting'jian'me
你没有与我亲嘴,ni'mei'you'yu'wo'qin'zui
你们,ni'men
你们哀求我,ni'men'ai'qiu'wo
你们爱耶和华的,ni'men'ai'ye'he'hua'de
你们安慰人,ni'men'an'wei'ren
你们把抢夺的,ni'men'ba'qiang'duo'de
你们把事颠倒了,ni'men'ba'shi'dian'dao'le
你们把石头挪开,ni'men'ba'shi'tou'nuo'kai
你们把他拿住,ni'men'ba'ta'na'zhu
你们把我的食物,ni'men'ba'wo'de'shi'wu
你们白白的得来,ni'men'bai'bai'de'de'lai
你们拜父,ni'men'bai'fu
你们被交的时候,ni'men'bei'jiao'de'shi'hou
你们被卖,ni'men'bei'mai
你们必被赶出,ni'men'bi'bei'gan'chu
你们必被他践踏,ni'men'bi'bei'ta'jian'ta
你们必不蒙羞,ni'men'bi'bu'meng'xiu
你们必不能得救,ni'men'bi'bu'neng'de'jiu
你们必不能免,ni'men'bi'bu'neng'mian
你们必唱歌,ni'men'bi'chang'ge
你们必称我为父,ni'men'bi'cheng'wo'wei'fu
你们彼此告状,ni'men'bi'ci'gao'zhuang
你们必倒在刀下,ni'men'bi'dao'zai'dao'xia
你们必得解救,ni'men'bi'de'jie'jiu
你们必得平安,ni'men'bi'de'ping'an
你们必定灭亡,ni'men'bi'ding'mie'wang
你们必呼求我,ni'men'bi'hu'qiu'wo
你们必践踏恶人,ni'men'bi'jian'ta'e'ren
你们必亲眼看见,ni'men'bi'qin'yan'kan'jian
你们必全然败坏,ni'men'bi'quan'ran'bai'huai
你们必死在那里,ni'men'bi'si'zai'na'li
你们必享平安,ni'men'bi'xiang'ping'an
你们必晓得真理,ni'men'bi'xiao'de'zhen'li
你们必须重生,ni'men'bi'xu'chong'sheng
你们必须忍耐,ni'men'bi'xu'ren'nai
你们必须受割礼,ni'men'bi'xu'shou'ge'li
你们必要喝,ni'men'bi'yao'he
你们必要灭亡,ni'men'bi'yao'mie'wang
你们必遭遇黑夜,ni'men'bi'zao'yu'hei'ye
你们便得了医治,ni'men'bian'dei'le'yi'zhi
你们便回答说,ni'men'bian'hui'da'shuo
你们便回来,ni'men'bian'hui'lai
你们便杀他,ni'men'bian'sha'ta
你们便退后,ni'men'bian'tui'hou
你们并不接待我,ni'men'bing'bu'jie'dai'wo
你们并不知道,ni'men'bing'bu'zhi'dao
你们并没有拿我,ni'men'bing'mei'you'na'wo
你们不捶胸,ni'men'bu'chui'xiong
你们不当听么,ni'men'bu'dang'ting'me
你们不得再见我,ni'men'bu'de'zai'jian'wo
你们不给我吃,ni'men'bu'gei'wo'chi
你们不给我穿,ni'men'bu'gei'wo'chuan
你们不给我喝,ni'men'bu'gei'wo'he
你们不记得么,ni'men'bu'ji'de'me
你们不可吃,ni'men'bu'ke'chi
你们不可都信,ni'men'bu'ke'dou'xin
你们不可呼喊,ni'men'bu'ke'hu'han
你们不可加添,ni'men'bu'ke'jia'tian
你们不可经过,ni'men'bu'ke'jing'guo
你们不可摸,ni'men'bu'ke'mo
你们不可伤害,ni'men'bu'ke'shang'hai
你们不可说预言,ni'men'bu'ke'shuo'yu'yan
你们不可偷盗,ni'men'bu'ke'tou'dao
你们不可献上,ni'men'bu'ke'xian'shang
你们不可效法,ni'men'bu'ke'xiao'fa
你们不可硬着心,ni'men'bu'ke'ying'zhe'xin
你们不可做甚么,ni'men'bu'ke'zuo'shen'me
你们不肯听从,ni'men'bu'ken'ting'cong
你们不来看顾我,ni'men'bu'lai'kan'gu'wo
你们不留我住,ni'men'bu'liu'wo'zhu
你们不能到,ni'men'bu'neng'dao
你们不认识他,ni'men'bu'ren'shi'ta
你们不认识我,ni'men'bu'ren'shi'wo
你们不如饮羊,ni'men'bu'ru'yin'yang
你们不受教训,ni'men'bu'shou'jiao'xun
你们不啼哭,ni'men'bu'ti'ku
你们不跳舞,ni'men'bu'tiao'wu
你们不听,ni'men'bu'ting
你们不下手拿我,ni'men'bu'xia'shou'na'wo
你们不信,ni'men'bu'xin
你们不要出去,ni'men'bu'yao'chu'qu
你们不要耽误我,ni'men'bu'yao'dan'wu'wo
你们不要发慌,ni'men'bu'yao'fa'huang
你们不要进,ni'men'bu'yao'jin
你们不要惧怕,ni'men'bu'yao'ju'pa
你们不要恐惧,ni'men'bu'yao'kong'ju
你们不要论断人,ni'men'bu'yao'lun'duan'ren
你们不要怕,ni'men'bu'yao'pa
你们不要怕它,ni'men'bu'yao'pa'ta
你们不要歇息,ni'men'bu'yao'xie'xi
你们不要信,ni'men'bu'yao'xin
你们不要忧愁,ni'men'bu'yao'you'chou
你们不要自欺,ni'men'bu'yao'zi'qi
你们不要走,ni'men'bu'yao'zou
你们不要作声,ni'men'bu'yao'zuo'sheng
你们不一定死,ni'men'bu'yi'ding'si
你们不止吃一天,ni'men'bu'zhi'chi'yi'tian
你们不知道,ni'men'bu'zhi'dao
你们不知道么,ni'men'bu'zhi'dao'me
你们不知道甚么,ni'men'bu'zhi'dao'shen'me
你们不指给我么,ni'men'bu'zhi'gei'wo'me
你们才安然居住,ni'men'cai'an'ran'ju'zhu
你们曾恩待他们,ni'men'ceng'en'dai'ta'men
你们曾说,ni'men'ceng'shuo
你们曾听见说,ni'men'ceng'ting'jian'shuo
你们查点查点,ni'men'cha'dian'cha'dian
你们察看察看,ni'men'cha'kan'cha'kan
你们查考圣经,ni'men'cha'kao'sheng'jing
你们拆毁这殿,ni'men'chai'hui'zhe'dian
你们常存忍耐,ni'men'chang'cun'ren'nai
你们常说,ni'men'chang'shuo
你们承当罢,ni'men'cheng'dang'ba
你们称呼我夫子,ni'men'cheng'hu'wo'fu'zi
你们吃,ni'men'chi
你们吃带血的物,ni'men'chi'dai'xue'de'wu
你们吃喝,ni'men'chi'he
你们吃脂油,ni'men'chi'zhi'you
你们出个主意,ni'men'chu'ge'zhu'yi
你们出来迎接他,ni'men'chu'lai'ying'jie'ta
你们出去,ni'men'chu'qu
你们出去罢,ni'men'chu'qu'ba
你们从那里来,ni'men'cong'na'li'lai
你们从外人的手,ni'men'cong'wai'ren'de'shou
你们从这里,ni'men'cong'zhe'li
你们存着恶意,ni'men'cun'zhe'e'yi
你们存这样的心,ni'men'cun'zhe'yang'de'xin
你们错了,ni'men'cuo'le
你们打发人去罢,ni'men'da'fa'ren'qu'ba
你们带许多财物,ni'men'dai'xu'duo'cai'wu
你们耽延不去得,ni'men'dan'yan'bu'qu'de
你们当哀号,ni'men'dang'ai'hao
你们当传给列国,ni'men'dang'chuan'gei'lie'guo
你们当负我的轭,ni'men'dang'fu'wo'de'e
你们当刚强壮胆,ni'men'dang'gang'qiang'zhuang'dan
你们当跟随他,ni'men'dang'gen'sui'ta
你们当悔改,ni'men'dang'hui'gai
你们当悔改归正,ni'men'dang'hui'gai'gui'zheng
你们当叫醒他,ni'men'dang'jiao'xing'ta
你们当谨慎,ni'men'dang'jin'shen
你们当静默无言,ni'men'dang'jing'mo'wu'yan
你们当敬畏,ni'men'dang'jing'wei
你们当敬畏他,ni'men'dang'jing'wei'ta
你们当警醒看守,ni'men'dang'jing'xing'kan'shou
你们当就近我来,ni'men'dang'jiu'jin'wo'lai
你们当聚集,ni'men'dang'ju'ji
你们当立定心意,ni'men'dang'li'ding'xin'yi
你们当上去,ni'men'dang'shang'qu
你们当上山,ni'men'dang'shang'shan
你们当守公平,ni'men'dang'shou'gong'ping
你们当撕裂衣服,ni'men'dang'si'lie'yi'fu
你们当听,ni'men'dang'ting
你们当听我的话,ni'men'dang'ting'wo'de'hua
你们当听我言,ni'men'dang'ting'wo'yan
你们当向,ni'men'dang'xiang
你们当想念这事,ni'men'dang'xiang'nian'zhe'shi
你们当晓得,ni'men'dang'xiao'de
你们当信服神,ni'men'dang'xin'fu'shen
你们当心里明白,ni'men'dang'xin'li'ming'bai
你们当信我,ni'men'dang'xin'wo
你们当醒起,ni'men'dang'xing'qi
你们当宣告禁食,ni'men'dang'xuan'gao'jin'shi
你们当腰束麻布,ni'men'dang'yao'shu'ma'bu
你们当有圣会,ni'men'dang'you'sheng'hui
你们当远离他们,ni'men'dang'yuan'li'ta'men
你们当赞美主,ni'men'dang'zan'mei'zhu
你们当这样行,ni'men'dang'zhe'yang'xing
你们当周游锡安,ni'men'dang'zhou'you'xi'an
你们当自卑,ni'men'dang'zi'bei
你们当自洁,ni'men'dang'zi'jie
你们当自行割礼,ni'men'dang'zi'xing'ge'li
你们祷告,ni'men'dao'gao
你们祷告的时候,ni'men'dao'gao'de'shi'hou
你们到了迦南地,ni'men'dao'le'jia'nan'di
你们到了那里,ni'men'dao'le'na'li
你们倒蒙了怜恤,ni'men'dao'meng'le'lian'xu
你们倒强壮,ni'men'dao'qiang'zhuang
你们倒轻慢我,ni'men'dao'qing'man'wo
你们到如今,ni'men'dao'ru'jin
你们倒是欺压人,ni'men'dao'shi'qi'ya'ren
你们倒说,ni'men'dao'shuo
你们到我这里来,ni'men'dao'wo'zhe'li'lai
你们倒要爱仇敌,ni'men'dao'yao'ai'chou'di
你们倒要接待他,ni'men'dao'yao'jie'dai'ta
你们的,ni'men'de
你们得不着,ni'men'de'bu'zhe
你们的财物坏了,ni'men'de'cai'wu'huai'le
你们的仇敌,ni'men'de'chou'di
你们的地荒凉,ni'men'de'di'huang'liang
你们的夫子,ni'men'de'fu'zi
你们的后代,ni'men'de'hou'dai
你们的话,ni'men'de'hua
你们的母亲被休,ni'men'de'mu'qin'bei'xiu
你们的女儿淫乱,ni'men'de'nv'er'yin'luan
你们的平安祭,ni'men'de'ping'an'ji
你们的妻子,ni'men'de'qi'zi
你们的妻子儿女,ni'men'de'qi'zi'er'nv
你们的人也甚多,ni'men'de'ren'ye'shen'duo
你们的荣耀,ni'men'de'rong'yao
你们的首领,ni'men'de'shou'ling
你们的心,ni'men'de'xin
你们的新妇,ni'men'de'xin'fu
你们的新妇行淫,ni'men'de'xin'fu'xing'yin
你们的心如何,ni'men'de'xin'ru'he
你们的羊群,ni'men'de'yang'qun
你们的意见如何,ni'men'de'yi'jian'ru'he
你们的意思如何,ni'men'de'yi'si'ru'he
你们的银子,ni'men'de'yin'zi
你们的争战,ni'men'de'zheng'zhan
你们的祖宗怎样,ni'men'de'zu'zong'zen'yang
你们的罪,ni'men'de'zui
你们等候惊奇吧,ni'men'deng'hou'jing'qi'ba
你们都必逃跑,ni'men'dou'bi'tao'pao
你们都不可吃,ni'men'dou'bu'ke'chi
你们都不可吃血,ni'men'dou'bu'ke'chi'xue
你们都当哀号,ni'men'dou'dang'ai'hao
你们都当拜他,ni'men'dou'dang'bai'ta
你们都当传扬,ni'men'dou'dang'chuan'yang
你们都当颂赞他,ni'men'dou'dang'song'zan'ta
你们都当听这话,ni'men'dou'dang'ting'zhe'hua
你们都喝这个,ni'men'dou'he'zhe'ge
你们都看见了,ni'men'dou'kan'jian'le
你们都可以吃,ni'men'dou'ke'yi'chi
你们都快乐罢,ni'men'dou'kuai'le'ba
你们都来,ni'men'dou'lai
你们都来聚集,ni'men'dou'lai'ju'ji
你们都来听,ni'men'dou'lai'ting
你们都能忍耐他,ni'men'dou'neng'ren'nai'ta
你们都是弟兄,ni'men'dou'shi'di'xiong
你们都是该死的,ni'men'dou'shi'gai'si'de
你们都是公义的,ni'men'dou'shi'gong'yi'de
你们都忘了么,ni'men'dou'wang'le'me
你们都违背了我,ni'men'dou'wei'bei'le'wo
你们都要爱他,ni'men'dou'yao'ai'ta
你们都要跌倒了,ni'men'dou'yao'die'dao'le
你们都要拍掌,ni'men'dou'yao'pai'zhang
你们都要去行,ni'men'dou'yao'qu'xing
你们都要听,ni'men'dou'yao'ting
你们都要听从,ni'men'dou'yao'ting'cong
你们都要同心,ni'men'dou'yao'tong'xin
你们都要赞美他,ni'men'dou'yao'zan'mei'ta
你们都要壮胆,ni'men'dou'yao'zhuang'dan
你们都要做,ni'men'dou'yao'zuo
你们都以为希奇,ni'men'dou'yi'wei'xi'qi
你们都遵守了,ni'men'dou'zun'shou'le
你们堆聚石头,ni'men'dui'ju'shi'tou
你们对我说的话,ni'men'dui'wo'shuo'de'hua
你们多结果子,ni'men'duo'jie'guo'zi
你们夺了城以后,ni'men'duo'le'cheng'yi'hou
你们恶善好恶,ni'men'e'shan'hao'wu
你们二位是弟兄,ni'men'er'wei'shi'di'xiong
你们耳中所听的,ni'men'er'zhong'suo'ting'de
你们犯了大罪,ni'men'fan'le'da'zui
你们放心,ni'men'fang'xin
你们该彼此劝慰,ni'men'gai'bi'ci'quan'wei
你们该效法神,ni'men'gai'xiao'fa'shen
你们该效法我,ni'men'gai'xiao'fa'wo
你们该知道,ni'men'gai'zhi'dao
你们刚强,ni'men'gang'qiang
你们告诉他们,ni'men'gao'su'ta'men
你们各人当回头,ni'men'ge'ren'dang'hui'tou
你们各人却顾,ni'men'ge'ren'que'gu
你们各人要悔改,ni'men'ge'ren'yao'hui'gai
你们给他们吃罢,ni'men'gei'ta'men'chi'ba
你们给我吃,ni'men'gei'wo'chi
你们给我穿,ni'men'gei'wo'chuan
你们给我喝,ni'men'gei'wo'he
你们跟我去,ni'men'gen'wo'qu
你们过了约但河,ni'men'guo'le'yue'dan'he
你们过约但河,ni'men'guo'yue'dan'he
你们还不明白么,ni'men'hai'bu'ming'bai'me
你们还不省悟,ni'men'hai'bu'xing'wu
你们还不知道,ni'men'hai'bu'zhi'dao
你们还吃陈粮,ni'men'hai'chi'chen'liang
你们还可以吃,ni'men'hai'ke'yi'chi
你们还没有走遍,ni'men'hai'mei'you'zou'bian
你们还说,ni'men'hai'shuo
你们还要见我,ni'men'hai'yao'jian'wo
你们还要卖弟兄,ni'men'hai'yao'mai'di'xiong
你们还有兄弟吗,ni'men'hai'you'xiong'di'ma
你们好流人血的,ni'men'hao'liu'ren'xue'de
你们何必死亡呢,ni'men'he'bi'si'wang'ne
你们和儿女,ni'men'he'er'nv
你们喝清水,ni'men'he'qing'shui
你们恨恶知识,ni'men'hen'e'zhi'shi
你们互相受荣耀,ni'men'hu'xiang'shou'rong'yao
你们回本地去罢,ni'men'hui'ben'di'qu'ba
你们回答我,ni'men'hui'da'wo
你们回答我说,ni'men'hui'da'wo'shuo
你们回帐棚去罢,ni'men'hui'zhang'peng'qu'ba
你们或吃或喝,ni'men'huo'chi'huo'he
你们或降福,ni'men'huo'jiang'fu
你们或以为树好,ni'men'huo'yi'wei'shu'hao
你们既然恨我,ni'men'ji'ran'hen'wo
你们既然在信心,ni'men'ji'ran'zai'xin'xin
你们既然这样行,ni'men'ji'ran'zhe'yang'xing
你们既是恶人,ni'men'ji'shi'e'ren
你们既是精明人,ni'men'ji'shi'jing'ming'ren
你们既是人多,ni'men'ji'shi'ren'duo
你们既属乎基督,ni'men'ji'shu'hu'ji'du
你们既为儿子,ni'men'ji'wei'er'zi
你们既行了这事,ni'men'ji'xing'le'zhe'shi
你们既知道这事,ni'men'ji'zhi'dao'zhe'shi
你们践踏贫民,ni'men'jian'ta'pin'min
你们将谁比我,ni'men'jiang'shui'bi'wo
你们将我抬起来,ni'men'jiang'wo'tai'qi'lai
你们将要痛哭,ni'men'jiang'yao'tong'ku
你们将要忧愁,ni'men'jiang'yao'you'chou
你们搅扰我的心,ni'men'jiao'rao'wo'de'xin
你们叫我回去,ni'men'jiao'wo'hui'qu
你们叫众人坐下,ni'men'jiao'zhong'ren'zuo'xia
你们解开,ni'men'jie'kai
你们进城去,ni'men'jin'cheng'qu
你们进了城,ni'men'jin'le'cheng
你们近前来,ni'men'jin'qian'lai
你们进去杀他们,ni'men'jin'qu'sha'ta'men
你们今日当知道,ni'men'jin'ri'dang'zhi'dao
你们今日禁食,ni'men'jin'ri'jin'shi
你们今日作见证,ni'men'jin'ri'zuo'jian'zheng
你们禁食,ni'men'jin'shi
你们禁食的时候,ni'men'jin'shi'de'shi'hou
你们谨守日子,ni'men'jin'shou'ri'zi
你们竟离弃我,ni'men'jing'li'qi'wo
你们竟怒气冲天,ni'men'jing'nu'qi'chong'tian
你们竟自不肯,ni'men'jing'zi'bu'ken
你们就帮助他,ni'men'jiu'bang'zhu'ta
你们就必爱我,ni'men'jiu'bi'ai'wo
你们就鞭打他,ni'men'jiu'bian'da'ta
你们就不必信我,ni'men'jiu'bu'bi'xin'wo
你们就不得见我,ni'men'jiu'bu'de'jian'wo
你们就不属肉体,ni'men'jiu'bu'shu'rou'ti
你们就不再见我,ni'men'jiu'bu'zai'jian'wo
你们就吃甚么,ni'men'jiu'chi'shen'me
你们就当安静,ni'men'jiu'dang'an'jing
你们就当这样行,ni'men'jiu'dang'zhe'yang'xing
你们就到街上去,ni'men'jiu'dao'jie'shang'qu
你们就对他们说,ni'men'jiu'dui'ta'men'shuo
你们就跟着他,ni'men'jiu'gen'zhe'ta
你们就接待他,ni'men'jiu'jie'dai'ta
你们就洁净了,ni'men'jiu'jie'jing'le
你们究竟将谁比,ni'men'jiu'jing'jiang'shui'bi
你们就满心忧愁,ni'men'jiu'man'xin'you'chou
你们就没有罪了,ni'men'jiu'mei'you'zui'le
你们就说,ni'men'jiu'shuo
你们就说甚么,ni'men'jiu'shuo'shen'me
你们就要吃饱,ni'men'jiu'yao'chi'bao
你们就要活了,ni'men'jiu'yao'huo'le
你们就有福了,ni'men'jiu'you'fu'le
你们就有祸了,ni'men'jiu'you'huo'le
你们就真自由了,ni'men'jiu'zhen'zi'you'le
你们就住在其中,ni'men'jiu'zhu'zai'qi'zhong
你们就做甚么,ni'men'jiu'zuo'shen'me
你们聚会的时候,ni'men'ju'hui'de'shi'hou
你们聚集来罢,ni'men'ju'ji'lai'ba
你们举上,ni'men'ju'shang
你们举手祷告,ni'men'ju'shou'dao'gao
你们看,ni'men'kan
你们看顾我,ni'men'kan'gu'wo
你们看见,ni'men'kan'jian
你们看见了,ni'men'kan'jian'le
你们看我的手,ni'men'kan'wo'de'shou
你们看我所行的,ni'men'kan'wo'suo'xing'de
你们看一看,ni'men'kan'yi'kan
你们看这个人,ni'men'kan'zhe'ge'ren
你们看这人,ni'men'kan'zhe'ren
你们可以放心,ni'men'ke'yi'fang'xin
你们可以回答我,ni'men'ke'yi'hui'da'wo
你们可以拿住他,ni'men'ke'yi'na'zhu'ta
你们可以问我,ni'men'ke'yi'wen'wo
你们可以下去,ni'men'ke'yi'xia'qu
你们可以种地,ni'men'ke'yi'zhong'di
你们口中所说的,ni'men'kou'zhong'suo'shuo'de
你们苦待义人,ni'men'ku'dai'yi'ren
你们快行的使者,ni'men'kuai'xing'de'shi'zhe
你们来,ni'men'lai
你们来朝见我,ni'men'lai'chao'jian'wo
你们来吃早饭,ni'men'lai'chi'zao'fan
你们来到希实本,ni'men'lai'dao'xi'shi'ben
你们来到这地方,ni'men'lai'dao'zhe'di'fang
你们来到主面前,ni'men'lai'dao'zhu'mian'qian
你们来看,ni'men'lai'kan
你们来看我,ni'men'lai'kan'wo
你们老迈,ni'men'lao'mai
你们离开罢,ni'men'li'kai'ba
你们离开可拉,ni'men'li'kai'ke'la
你们离开那家,ni'men'li'kai'na'jia
你们离开我罢,ni'men'li'kai'wo'ba
你们离开这会众,ni'men'li'kai'zhe'hui'zhong
你们离弃了我,ni'men'li'qi'le'wo
你们里头为大的,ni'men'li'tou'wei'da'de
你们连累我,ni'men'lian'lei'wo
你们列祖的恶行,ni'men'lie'zu'de'e'xing
你们留我住,ni'men'liu'wo'zhu
你们留下谁的罪,ni'men'liu'xia'shui'de'zui
你们论这地方,ni'men'lun'zhe'di'fang
你们每逢吃这饼,ni'men'mei'feng'chi'zhe'bing
你们没有缠裹,ni'men'mei'you'chan'guo
你们没有吃饼,ni'men'mei'you'chi'bing
你们没有答应,ni'men'mei'you'da'ying
你们没有领回,ni'men'mei'you'ling'hui
你们没有念过么,ni'men'mei'you'nian'guo'me
你们没有听从,ni'men'mei'you'ting'cong
你们没有听从我,ni'men'mei'you'ting'cong'wo
你们没有寻找,ni'men'mei'you'xun'zhao
你们没有养壮,ni'men'mei'you'yang'zhuang
你们没有医治,ni'men'mei'you'yi'zhi
你们蒙了重生,ni'men'meng'le'chong'sheng
你们灭亡了,ni'men'mie'wang'le
你们明白么,ni'men'ming'bai'me
你们默然不语,ni'men'mo'ran'bu'yu
你们纳粮,ni'men'na'liang
