阿坝,a'ba
清远市,qing'yuan'shi
庆元县,qing'yuan'xian
清苑县,qing'yuan'xian
庆云,qing'yun
青云谱,qing'yun'pu
青云谱区,qing'yun'pu'qu
庆云县,qing'yun'xian
清镇,qing'zhen
清镇市,qing'zhen'shi
青州,qing'zhou
青州市,qing'zhou'shi
琼海,qiong'hai
琼海市,qiong'hai'shi
琼结,qiong'jie
琼结县,qiong'jie'xian
邛崃,qiong'lai
邛崃市,qiong'lai'shi
琼山,qiong'shan
琼山市,qiong'shan'shi
琼中,qiong'zhong
琼中黎族苗族自治县,qiong'zhong'li'zu'miao'zu'zi'zhi'xian
丘北,qiu'bei
丘北县,qiu'bei'xian
邱县,qiu'xian
曲阜,qu'fu
曲阜市,qu'fu'shi
曲江,qu'jiang
曲江县,qu'jiang'xian
曲靖,qu'jing
曲靖市,qu'jing'shi
曲麻莱,qu'ma'lai
曲麻莱县,qu'ma'lai'xian
曲水,qu'shui
曲水县,qu'shui'xian
曲松,qu'song
曲松县,qu'song'xian
曲沃,qu'wo
曲沃县,qu'wo'xian
衢县,qu'xian
渠县,qu'xian
曲阳,qu'yang
曲阳县,qu'yang'xian
衢州,qu'zhou
曲周,qu'zhou
衢州市,qu'zhou'shi
曲周县,qu'zhou'xian
泉港,quan'gang
泉港区,quan'gang'qu
全椒,quan'jiao
全椒县,quan'jiao'xian
全南,quan'nan
全南县,quan'nan'xian
泉山,quan'shan
泉山区,quan'shan'qu
全州,quan'zhou
泉州,quan'zhou
泉州市,quan'zhou'shi
全州县,quan'zhou'xian
确山,que'shan
确山县,que'shan'xian
让胡路,rang'hu'lu
让胡路区,rang'hu'lu'qu
壤塘,rang'tang
壤塘县,rang'tang'xian
饶河,rao'he
饶河县,rao'he'xian
饶平,rao'ping
饶平县,rao'ping'xian
饶阳,rao'yang
饶阳县,rao'yang'xian
仁布,ren'bu
仁布县,ren'bu'xian
任城,ren'cheng
任城区,ren'cheng'qu
仁和,ren'he
仁和区,ren'he'qu
仁化,ren'hua
仁化县,ren'hua'xian
仁怀,ren'huai
仁怀市,ren'huai'shi
任丘,ren'qiu
任丘市,ren'qiu'shi
仁寿,ren'shou
仁寿县,ren'shou'xian
任县,ren'xian
日本,ri'ben
日本国,ri'ben'guo
日喀则,ri'ka'ze
日喀则地区,ri'ka'ze'di'qu
日喀则市,ri'ka'ze'shi
日土,ri'tu
日土县,ri'tu'xian
日照,ri'zhao
日照市,ri'zhao'shi
融安,rong'an
融安县,rong'an'xian
荣昌,rong'chang
荣昌县,rong'chang'xian
荣成,rong'cheng
容城,rong'cheng
榕城,rong'cheng
榕城区,rong'cheng'qu
荣成市,rong'cheng'shi
容城县,rong'cheng'xian
榕江,rong'jiang
榕江县,rong'jiang'xian
融水,rong'shui
融水苗族自治县,rong'shui'miao'zu'zi'zhi'xian
荣县,rong'xian
容县,rong'xian
汝城,ru'cheng
汝城县,ru'cheng'xian
如东,ru'dong
如东县,ru'dong'xian
如皋,ru'gao
如皋市,ru'gao'shi
汝南,ru'nan
汝南县,ru'nan'xian
乳山,ru'shan
乳山市,ru'shan'shi
汝阳,ru'yang
汝阳县,ru'yang'xian
乳源,ru'yuan
乳源瑶族自治县,ru'yuan'yao'zu'zi'zhi'xian
汝州,ru'zhou
汝州市,ru'zhou'shi
瑞安,rui'an
瑞安市,rui'an'shi
瑞昌,rui'chang
瑞昌市,rui'chang'shi
芮城,rui'cheng
芮城县,rui'cheng'xian
瑞典,rui'dian
瑞典王国,rui'dian'wang'guo
瑞金,rui'jin
瑞金市,rui'jin'shi
瑞丽,rui'li
瑞丽市,rui'li'shi
瑞士,rui'shi
瑞士联邦,rui'shi'lian'bang
润州,run'zhou
润州区,run'zhou'qu
若尔盖,ruo'er'gai
若尔盖县,ruo'er'gai'xian
若羌,ruo'qiang
若羌县,ruo'qiang'xian
萨尔图,sa'er'tu
萨尔图区,sa'er'tu'qu
萨尔瓦多,sa'er'wa'duo
萨尔瓦多共和国,sa'er'wa'duo'gong'he'guo
萨嘎,sa'ga
萨嘎县,sa'ga'xian
萨迦,sa'jia
萨迦县,sa'jia'xian
撒拉族,sa'la'zu
赛罕,sai'han
赛罕区,sai'han'qu
塞拉利昂,sai'la'li'ang
塞拉利昂共和国,sai'la'li'ang'gong'he'guo
塞内加尔,sai'nei'jia'er
塞内加尔共和国,sai'nei'jia'er'gong'he'guo
塞浦路斯,sai'pu'lu'si
塞浦路斯共和国,sai'pu'lu'si'gong'he'guo
塞舌尔,sai'she'er
塞舌尔共和国,sai'she'er'gong'he'guo
三都,san'du
三都水族自治县,san'du'shui'zu'zi'zhi'xian
三河,san'he
三河市,san'he'shi
三江,san'jiang
三江侗族自治县,san'jiang'dong'zu'zi'zhi'xian
三门,san'men
三门峡,san'men'xia
三门峡市,san'men'xia'shi
三门县,san'men'xian
三明,san'ming
三明市,san'ming'shi
三水,san'shui
三水市,san'shui'shi
三穗,san'sui
三穗县,san'sui'xian
三台,san'tai
三台县,san'tai'xian
三亚,san'ya
三亚市,san'ya'shi
三元,san'yuan
三原,san'yuan
三元区,san'yuan'qu
三原县,san'yuan'xian
桑日,sang'ri
桑日县,sang'ri'xian
桑植,sang'zhi
桑植县,sang'zhi'xian
色达,se'da
色达县,se'da'xian
莎车,sha'che
莎车县,sha'che'xian
沙河,sha'he
沙河口,sha'he'kou
沙河口区,sha'he'kou'qu
沙河市,sha'he'shi
沙坪坝,sha'ping'ba
沙坪坝区,sha'ping'ba'qu
沙市,sha'shi
沙市区,sha'shi'qu
沙特阿拉伯,sha'te'a'la'bo
沙特阿拉伯王国,sha'te'a'la'bo'wang'guo
沙湾,sha'wan
沙湾区,sha'wan'qu
沙湾县,sha'wan'xian
沙县,sha'xian
沙雅,sha'ya
沙雅县,sha'ya'xian
沙洋,sha'yang
沙洋县,sha'yang'xian
沙依巴克,sha'yi'ba'ke
沙依巴克区,sha'yi'ba'ke'qu
沙竺阿拉伯,sha'zhu'a'la'bo
山城,shan'cheng
山城区,shan'cheng'qu
山丹,shan'dan
山丹县,shan'dan'xian
山东,shan'dong
山东省,shan'dong'sheng
山海关,shan'hai'guan
山海关区,shan'hai'guan'qu
山南,shan'nan
山南地区,shan'nan'di'qu
鄯善,shan'shan
鄯善县,shan'shan'xian
山亭,shan'ting
山亭区,shan'ting'qu
汕头,shan'tou
汕头市,shan'tou'shi
汕尾,shan'wei
汕尾市,shan'wei'shi
陕西,shan'xi
山西,shan'xi
陕西省,shan'xi'sheng
山西省,shan'xi'sheng
陕县,shan'xian
单县,shan'xian
山阳,shan'yang
山阳区,shan'yang'qu
山阳县,shan'yang'xian
山阴,shan'yin
山阴县,shan'yin'xian
上蔡,shang'cai
上蔡县,shang'cai'xian
上城,shang'cheng
商城,shang'cheng
上城区,shang'cheng'qu
商城县,shang'cheng'xian
商都,shang'du
商都县,shang'du'xian
上甘岭,shang'gan'ling
上甘岭区,shang'gan'ling'qu
上高,shang'gao
上高县,shang'gao'xian
上海,shang'hai
上海市,shang'hai'shi
上杭,shang'hang
上杭县,shang'hang'xian
商河,shang'he
商河县,shang'he'xian
上街,shang'jie
上街区,shang'jie'qu
上栗,shang'li
上栗县,shang'li'xian
上林,shang'lin
上林县,shang'lin'xian
商洛,shang'luo
商洛地区,shang'luo'di'qu
商南,shang'nan
商南县,shang'nan'xian
商丘,shang'qiu
商丘市,shang'qiu'shi
上饶,shang'rao
上饶市,shang'rao'shi
上饶县,shang'rao'xian
商水,shang'shui
商水县,shang'shui'xian
上思,shang'si
上思县,shang'si'xian
尚义,shang'yi
尚义县,shang'yi'xian
上犹,shang'you
上犹县,shang'you'xian
上虞,shang'yu
上虞市,shang'yu'shi
尚志,shang'zhi
尚志市,shang'zhi'shi
商州,shang'zhou
商州市,shang'zhou'shi
邵东,shao'dong
邵东县,shao'dong'xian
韶关,shao'guan
韶关市,shao'guan'shi
韶山,shao'shan
韶山市,shao'shan'shi
邵武,shao'wu
邵武市,shao'wu'shi
绍兴,shao'xing
绍兴市,shao'xing'shi
绍兴县,shao'xing'xian
邵阳,shao'yang
邵阳市,shao'yang'shi
邵阳县,shao'yang'xian
射洪,she'hong
射洪县,she'hong'xian
社旗,she'qi
社旗县,she'qi'xian
歙县,she'xian
涉县,she'xian
射阳,she'yang
射阳县,she'yang'xian
畲族,she'zu
神池,shen'chi
神池县,shen'chi'xian
神木,shen'mu
神木县,shen'mu'xian
神农架林,shen'nong'jia'lin
神农架林区,shen'nong'jia'lin'qu
莘县,shen'xian
沈阳,shen'yang
沈阳市,shen'yang'shi
深泽,shen'ze
深泽县,shen'ze'xian
申扎,shen'zha
申扎县,shen'zha'xian
深圳,shen'zhen
深圳市,shen'zhen'shi
深州,shen'zhou
深州市,shen'zhou'shi
圣诞岛,sheng'dan'dao
圣多美,sheng'duo'mei
圣多美和普林西比,sheng'duo'mei'he'pu'lin'xi'bi
圣多美和普林西比民主共和国,sheng'duo'mei'he'pu'lin'xi'bi'min'zhu'gong'he'guo
圣革茨,sheng'ge'ci
圣革茨和尼维斯联邦,sheng'ge'ci'he'ni'wei'si'lian'bang
圣赫勒拿,sheng'he'le'na
圣基茨,sheng'ji'ci
圣基茨和尼维斯,sheng'ji'ci'he'ni'wei'si
圣卢西亚,sheng'lu'xi'ya
圣露西亚岛,sheng'lu'xi'ya'dao
圣马力诺,sheng'ma'li'nuo
圣马力诺共和国,sheng'ma'li'nuo'gong'he'guo
圣皮埃尔,sheng'pi'ai'er
圣皮埃尔和密克隆,sheng'pi'ai'er'he'mi'ke'long
升平,sheng'ping
升平区,sheng'ping'qu
嵊泗,sheng'si
嵊泗县,sheng'si'xian
圣文森特,sheng'wen'sen'te
圣文森特和格林纳丁斯,sheng'wen'sen'te'he'ge'lin'na'ding'si
嵊州,sheng'zhou
嵊州市,sheng'zhou'shi
市北,shi'bei
市北区,shi'bei'qu
施秉,shi'bing
施秉县,shi'bing'xian
石城,shi'cheng
石城县,shi'cheng'xian
施甸,shi'dian
施甸县,shi'dian'xian
什邡,shi'fang
什邡市,shi'fang'shi
石峰,shi'feng
石峰区,shi'feng'qu
石拐,shi'guai
石拐区,shi'guai'qu
师河,shi'he
师河区,shi'he'qu
石河子,shi'he'zi
石河子市,shi'he'zi'shi
石灰窑,shi'hui'yao
石灰窑区,shi'hui'yao'qu
石家庄,shi'jia'zhuang
石家庄市,shi'jia'zhuang'shi
市郊,shi'jiao
市郊区,shi'jiao'qu
石景山,shi'jing'shan
石景山区,shi'jing'shan'qu
石林,shi'lin
石林彝族自治县,shi'lin'yi'zu'zi'zhi'xian
石龙,shi'long
石龙区,shi'long'qu
石楼,shi'lou
石楼县,shi'lou'xian
石门,shi'men
石门县,shi'men'xian
石棉,shi'mian
石棉县,shi'mian'xian
市南,shi'nan
市南区,shi'nan'qu
石屏,shi'ping
石屏县,shi'ping'xian
石阡,shi'qian
石阡县,shi'qian'xian
石渠,shi'qu
石渠县,shi'qu'xian
石泉,shi'quan
石泉县,shi'quan'xian
石狮,shi'shi
石狮市,shi'shi'shi
石首,shi'shou
石首市,shi'shou'shi
石台,shi'tai
石台县,shi'tai'xian
石炭井,shi'tan'jing
石炭井区,shi'tan'jing'qu
石湾,shi'wan
石湾区,shi'wan'qu
市辖,shi'xia
市辖区,shi'xia'qu
始兴,shi'xing
始兴县,shi'xing'xian
十堰,shi'yan
十堰市,shi'yan'shi
市中,shi'zhong
市中区,shi'zhong'qu
石柱,shi'zhu
石柱土家族自治县,shi'zhu'tu'jia'zu'zi'zhi'xian
狮子山,shi'zi'shan
狮子山区,shi'zi'shan'qu
师宗,shi'zong
师宗县,shi'zong'xian
石嘴山,shi'zui'shan
石嘴山区,shi'zui'shan'qu
石嘴山市,shi'zui'shan'shi
寿光,shou'guang
寿光市,shou'guang'shi
寿宁,shou'ning
寿宁县,shou'ning'xian
寿县,shou'xian
寿阳,shou'yang
寿阳县,shou'yang'xian
舒城,shu'cheng
舒城县,shu'cheng'xian
疏附,shu'fu
疏附县,shu'fu'xian
舒兰,shu'lan
舒兰市,shu'lan'shi
疏勒,shu'le
疏勒县,shu'le'xian
沭阳,shu'yang
沭阳县,shu'yang'xian
双柏,shuang'bai
双柏县,shuang'bai'xian
双城,shuang'cheng
双城市,shuang'cheng'shi
双峰,shuang'feng
双峰县,shuang'feng'xian
双江,shuang'jiang
双江拉祜族佤族布朗族傣族自治县,shuang'jiang'la'hu'zu'wa'zu'bu'lang'zu'dai'zu'zi'zhi'xian
双辽,shuang'liao
双辽市,shuang'liao'shi
双流,shuang'liu
双流县,shuang'liu'xian
双滦,shuang'luan
双滦区,shuang'luan'qu
双牌,shuang'pai
双牌县,shuang'pai'xian
双桥,shuang'qiao
双桥区,shuang'qiao'qu
双清,shuang'qing
双清区,shuang'qing'qu
双塔,shuang'ta
双塔区,shuang'ta'qu
双台子,shuang'tai'zi
双台子区,shuang'tai'zi'qu
双鸭山,shuang'ya'shan
双鸭山市,shuang'ya'shan'shi
双阳,shuang'yang
双阳区,shuang'yang'qu
水城,shui'cheng
水城县,shui'cheng'xian
水富,shui'fu
水富县,shui'fu'xian
水磨沟,shui'mo'gou
水磨沟区,shui'mo'gou'qu
水族,shui'zu
顺昌,shun'chang
顺昌县,shun'chang'xian
顺城,shun'cheng
顺城区,shun'cheng'qu
顺德,shun'de
顺德市,shun'de'shi
顺河,shun'he
顺河回族区,shun'he'hui'zu'qu
顺平,shun'ping
顺平县,shun'ping'xian
顺庆,shun'qing
顺庆区,shun'qing'qu
顺义,shun'yi
顺义区,shun'yi'qu
朔城,shuo'cheng
朔城区,shuo'cheng'qu
朔州,shuo'zhou
朔州市,shuo'zhou'shi
四川,si'chuan
四川省,si'chuan'sheng
四方,si'fang
四方区,si'fang'qu
四方台,si'fang'tai
四方台区,si'fang'tai'qu
泗洪,si'hong
泗洪县,si'hong'xian
四会,si'hui
四会市,si'hui'shi
斯里兰卡,si'li'lan'ka
斯里兰卡民主社会主义共和国,si'li'lan'ka'min'zhu'she'hui'zhu'yi'gong'he'guo
斯洛伐克,si'luo'fa'ke
斯洛伐克共和国,si'luo'fa'ke'gong'he'guo
斯洛文尼亚,si'luo'wen'ni'ya
斯洛文尼亚共和国,si'luo'wen'ni'ya'gong'he'guo
思茅,si'mao
思茅地区,si'mao'di'qu
思茅市,si'mao'shi
思明,si'ming
思明区,si'ming'qu
思南,si'nan
思南县,si'nan'xian
四平,si'ping
四平市,si'ping'shi
泗水,si'shui
泗水县,si'shui'xian
斯瓦尔巴群岛,si'wa'er'ba'qun'dao
斯威士兰,si'wei'shi'lan
斯威士兰王国,si'wei'shi'lan'wang'guo
泗县,si'xian
泗阳,si'yang
泗阳县,si'yang'xian
四子王,si'zi'wang
四子王旗,si'zi'wang'qi
松江,song'jiang
松江区,song'jiang'qu
嵩明,song'ming
嵩明县,song'ming'xian
松潘,song'pan
松潘县,song'pan'xian
松山,song'shan
松山区,song'shan'qu
松桃,song'tao
松桃苗族自治县,song'tao'miao'zu'zi'zhi'xian
松溪,song'xi
松溪县,song'xi'xian
嵩县,song'xian
松阳,song'yang
松阳县,song'yang'xian
松原,song'yuan
松原市,song'yuan'shi
松滋,song'zi
松滋市,song'zi'shi
肃北,su'bei
肃北蒙古族自治县,su'bei'meng'gu'zu'zi'zhi'xian
宿城,su'cheng
宿城区,su'cheng'qu
苏丹,su'dan
苏旦,su'dan
苏丹共和国,su'dan'gong'he'guo
苏家屯,su'jia'tun
苏家屯区,su'jia'tun'qu
苏里南,su'li'nan
苏里南共和国,su'li'nan'gong'he'guo
肃南,su'nan
肃南裕固族自治县,su'nan'yu'gu'zu'zi'zhi'xian
苏尼特,su'ni'te
苏尼特右旗,su'ni'te'you'qi
苏尼特左旗,su'ni'te'zuo'qi
肃宁,su'ning
肃宁县,su'ning'xian
宿迁,su'qian
宿迁市,su'qian'shi
宿松,su'song
宿松县,su'song'xian
苏仙,su'xian
苏仙区,su'xian'qu
宿豫,su'yu
宿豫县,su'yu'xian
苏州,su'zhou
宿州,su'zhou
苏州市,su'zhou'shi
宿州市,su'zhou'shi
绥滨,sui'bin
绥滨县,sui'bin'xian
遂昌,sui'chang
遂昌县,sui'chang'xian
遂川,sui'chuan
遂川县,sui'chuan'xian
绥德,sui'de
绥德县,sui'de'xian
绥芬河,sui'fen'he
绥芬河市,sui'fen'he'shi
绥化,sui'hua
绥化市,sui'hua'shi
绥江,sui'jiang
绥江县,sui'jiang'xian
绥棱县,sui'leng'xian
绥棱,sui'ling
遂宁,sui'ning
睢宁,sui'ning
绥宁,sui'ning
遂宁市,sui'ning'shi
睢宁县,sui'ning'xian
绥宁县,sui'ning'xian
遂平,sui'ping
遂平县,sui'ping'xian
遂溪,sui'xi
濉溪,sui'xi
遂溪县,sui'xi'xian
濉溪县,sui'xi'xian
睢县,sui'xian
睢阳,sui'yang
绥阳,sui'yang
睢阳区,sui'yang'qu
绥阳县,sui'yang'xian
绥中,sui'zhong
绥中县,sui'zhong'xian
随州,sui'zhou
随州市,sui'zhou'shi
孙吴,sun'wu
孙吴县,sun'wu'xian
所罗门群岛,suo'luo'men'qun'dao
索马里,suo'ma'li
索马里共和国,suo'ma'li'gong'he'guo
索县,suo'xian
塔城,ta'cheng
塔城地区,ta'cheng'di'qu
塔城市,ta'cheng'shi
塔河,ta'he
塔河县,ta'he'xian
塔吉克,ta'ji'ke
塔吉克斯坦,ta'ji'ke'si'tan
塔吉克斯坦共和国,ta'ji'ke'si'tan'gong'he'guo
塔吉克族,ta'ji'ke'zu
塔什库尔干,ta'shi'ku'er'gan
塔什库尔干塔吉克,ta'shi'ku'er'gan'ta'ji'ke
塔什库尔干塔吉克自治县,ta'shi'ku'er'gan'ta'ji'ke'zi'zhi'xian
塔塔尔族,ta'ta'er'zu
台安,tai'an
泰安,tai'an
泰安市,tai'an'shi
台安县,tai'an'xian
太白,tai'bai
太白县,tai'bai'xian
台北,tai'bei
台北市,tai'bei'shi
台北县,tai'bei'xian
太仓,tai'cang
太仓市,tai'cang'shi
台东,tai'dong
台东市,tai'dong'shi
台东县,tai'dong'xian
台儿庄,tai'er'zhuang
台儿庄区,tai'er'zhuang'qu
太谷,tai'gu
太谷县,tai'gu'xian
泰国,tai'guo
太和,tai'he
泰和,tai'he
太和区,tai'he'qu
太和县,tai'he'xian
泰和县,tai'he'xian
太湖,tai'hu
太湖县,tai'hu'xian
台江,tai'jiang
台江区,tai'jiang'qu
台江县,tai'jiang'xian
太康,tai'kang
太康县,tai'kang'xian
泰来,tai'lai
泰来县,tai'lai'xian
台南,tai'nan
台南市,tai'nan'shi
台南县,tai'nan'xian
泰宁,tai'ning
泰宁县,tai'ning'xian
太平,tai'ping
太平区,tai'ping'qu
太仆寺,tai'pu'si
太仆寺旗,tai'pu'si'qi
台前,tai'qian
台前县,tai'qian'xian
台山,tai'shan
泰山,tai'shan
泰山区,tai'shan'qu
台山市,tai'shan'shi
泰顺,tai'shun
泰顺县,tai'shun'xian
台湾,tai'wan
台湾省,tai'wan'sheng
泰王国,tai'wang'guo
泰兴,tai'xing
泰兴市,tai'xing'shi
太原,tai'yuan
太原市,tai'yuan'shi
台中,tai'zhong
台中市,tai'zhong'shi
台中县,tai'zhong'xian
台州,tai'zhou
泰州,tai'zhou
台州市,tai'zhou'shi
泰州市,tai'zhou'shi
太子河,tai'zi'he
太子河区,tai'zi'he'qu
郯城,tan'cheng
郯城县,tan'cheng'xian
坦桑尼亚,tan'sang'ni'ya
坦桑尼亚联合共和国,tan'sang'ni'ya'lian'he'gong'he'guo
塘沽,tang'gu
塘沽区,tang'gu'qu
唐海,tang'hai
唐海县,tang'hai'xian
唐河,tang'he
唐河县,tang'he'xian
汤加,tang'jia
汤加王国,tang'jia'wang'guo
唐山,tang'shan
唐山市,tang'shan'shi
汤旺河,tang'wang'he
汤旺河区,tang'wang'he'qu
唐县,tang'xian
汤阴,tang'yin
汤阴县,tang'yin'xian
汤原,tang'yuan
汤原县,tang'yuan'xian
洮北,tao'bei
洮北区,tao'bei'qu
桃城,tao'cheng
桃城区,tao'cheng'qu
桃江,tao'jiang
桃江县,tao'jiang'xian
陶乐,tao'le
陶乐县,tao'le'xian
洮南,tao'nan
洮南市,tao'nan'shi
桃山,tao'shan
桃山区,tao'shan'qu
桃园,tao'yuan
桃源,tao'yuan
桃园市,tao'yuan'shi
桃园县,tao'yuan'xian
桃源县,tao'yuan'xian
特别行政区,te'bie'xing'zheng'qu
特克斯,te'ke'si
特克斯和凯科斯群岛,te'ke'si'he'kai'ke'si'qun'dao
特克斯科斯群岛,te'ke'si'ke'si'qun'dao
特克斯县,te'ke'si'xian
特立尼达和多巴哥,te'li'ni'da'he'duo'ba'ge
特立尼达和多巴哥共和国,te'li'ni'da'he'duo'ba'ge'gong'he'guo
腾冲,teng'chong
腾冲县,teng'chong'xian
藤县,teng'xian
滕州,teng'zhou
滕州市,teng'zhou'shi
天长,tian'chang
天长市,tian'chang'shi
天等,tian'deng
天等县,tian'deng'xian
田东,tian'dong
田东县,tian'dong'xian
天峨,tian'e
天峨县,tian'e'xian
天河,tian'he
天河区,tian'he'qu
田家庵,tian'jia'an
田家庵区,tian'jia'an'qu
天津,tian'jin
天津市,tian'jin'shi
天峻,tian'jun
天峻县,tian'jun'xian
田林,tian'lin
田林县,tian'lin'xian
天门,tian'men
天门市,tian'men'shi
天宁,tian'ning
天宁区,tian'ning'qu
天桥,tian'qiao
天桥区,tian'qiao'qu
天全,tian'quan
天全县,tian'quan'xian
天山,tian'shan
天山区,tian'shan'qu
天水,tian'shui
天水市,tian'shui'shi
天台,tian'tai
天台县,tian'tai'xian
天心,tian'xin
天心区,tian'xin'qu
田阳,tian'yang
田阳县,tian'yang'xian
天元,tian'yuan
天元区,tian'yuan'qu
天镇,tian'zhen
天镇县,tian'zhen'xian
天柱,tian'zhu
天祝,tian'zhu
天柱县,tian'zhu'xian
天祝藏族自治县,tian'zhu'zang'zu'zi'zhi'xian
铁东,tie'dong
铁东区,tie'dong'qu
铁法,tie'fa
铁法市,tie'fa'shi
铁锋,tie'feng
铁锋区,tie'feng'qu
铁力,tie'li
铁力市,tie'li'shi
铁岭,tie'ling
铁岭市,tie'ling'shi
铁岭县,tie'ling'xian
铁山,tie'shan
铁山港,tie'shan'gang
铁山港区,tie'shan'gang'qu
铁山区,tie'shan'qu
铁西,tie'xi
铁西区,tie'xi'qu
同安,tong'an
同安区,tong'an'qu
桐柏,tong'bai
桐柏县,tong'bai'xian
通城,tong'cheng
桐城,tong'cheng
桐城市,tong'cheng'shi
通城县,tong'cheng'xian
通川,tong'chuan
铜川,tong'chuan
通川区,tong'chuan'qu
铜川市,tong'chuan'shi
通道,tong'dao
通道侗族自治县,tong'dao'dong'zu'zi'zhi'xian
同德,tong'de
同德县,tong'de'xian
铜鼓,tong'gu
铜鼓县,tong'gu'xian
潼关,tong'guan
铜官山,tong'guan'shan
铜官山区,tong'guan'shan'qu
潼关县,tong'guan'xian
通海,tong'hai
通海县,tong'hai'xian
通河,tong'he
通河县,tong'he'xian
通化,tong'hua
通化市,tong'hua'shi
通化县,tong'hua'xian
通江,tong'jiang
同江,tong'jiang
同江市,tong'jiang'shi
通江县,tong'jiang'xian
铜梁,tong'liang
铜梁县,tong'liang'xian
通辽,tong'liao
通辽市,tong'liao'shi
铜陵,tong'ling
铜陵市,tong'ling'shi
铜陵县,tong'ling'xian
桐庐,tong'lu
桐庐县,tong'lu'xian
潼南,tong'nan
潼南县,tong'nan'xian
铜仁,tong'ren
同仁,tong'ren
铜仁地区,tong'ren'di'qu
铜仁市,tong'ren'shi
同仁县,tong'ren'xian
通山,tong'shan
铜山,tong'shan
通山县,tong'shan'xian
铜山县,tong'shan'xian
通什市,tong'shi'shi
通渭,tong'wei
通渭县,tong'wei'xian
桐乡,tong'xiang
桐乡市,tong'xiang'shi
同心,tong'xin
同心县,tong'xin'xian
通许,tong'xu
通许县,tong'xu'xian
通榆,tong'yu
通榆县,tong'yu'xian
通什,tong'za
通州,tong'zhou
通州区,tong'zhou'qu
通州市,tong'zhou'shi
桐梓,tong'zi
桐梓县,tong'zi'xian
头屯河,tou'tun'he
头屯河区,tou'tun'he'qu
土耳其,tu'er'qi
土耳其共和国,tu'er'qi'gong'he'guo
土家族,tu'jia'zu
土库曼斯坦,tu'ku'man'si'tan
吐鲁番,tu'lu'fan
吐鲁番地区,tu'lu'fan'di'qu
吐鲁番市,tu'lu'fan'shi
图们,tu'men
图们市,tu'men'shi
土默特,tu'mo'te
土默特右旗,tu'mo'te'you'qi
土默特左旗,tu'mo'te'zuo'qi
突尼斯,tu'ni'si
突尼斯共和国,tu'ni'si'gong'he'guo
突泉,tu'quan
突泉县,tu'quan'xian
图瓦鲁,tu'wa'lu
图瓦卢,tu'wa'lu
土族,tu'zu
团风,tuan'feng
团风县,tuan'feng'xian
屯昌,tun'chang
屯昌县,tun'chang'xian
屯留,tun'liu
屯留县,tun'liu'xian
屯溪,tun'xi
屯溪区,tun'xi'qu
托克劳,tuo'ke'lao
托克劳群岛,tuo'ke'lao'qun'dao
托克托,tuo'ke'tuo
托克托县,tuo'ke'tuo'xian
托克逊,tuo'ke'xun
托克逊县,tuo'ke'xun'xian
托里,tuo'li
托里县,tuo'li'xian
瓦房店,wa'fang'dian
瓦房店市,wa'fang'dian'shi
瓦利斯和富图纳群岛,wa'li'si'he'fu'tu'na'qun'dao
瓦努阿图,wa'nu'a'tu
瓦努阿图共和国,wa'nu'a'tu'gong'he'guo
佤族,wa'zu
万安,wan'an
万安县,wan'an'xian
万柏林,wan'bo'lin
万柏林区,wan'bo'lin'qu
宛城,wan'cheng
宛城区,wan'cheng'qu
湾里,wan'li
湾里区,wan'li'qu
万年,wan'nian
万年县,wan'nian'xian
万宁,wan'ning
万宁市,wan'ning'shi
万全,wan'quan
万全县,wan'quan'xian
万荣,wan'rong
万荣县,wan'rong'xian
万山特,wan'shan'te
万山特区,wan'shan'te'qu
万盛,wan'sheng
万盛区,wan'sheng'qu
万秀,wan'xiu
万秀区,wan'xiu'qu
万源,wan'yuan
万源市,wan'yuan'shi
万载,wan'zai
万载县,wan'zai'xian
万州,wan'zhou
万州区,wan'zhou'qu
旺苍,wang'cang
旺苍县,wang'cang'xian
望城,wang'cheng
望城县,wang'cheng'xian
望都,wang'du
望都县,wang'du'xian
望花,wang'hua
望花区,wang'hua'qu
望江,wang'jiang
望江县,wang'jiang'xian
望奎,wang'kui
望奎县,wang'kui'xian
望谟,wang'mo
望谟县,wang'mo'xian
汪清,wang'qing
汪清县,wang'qing'xian
王益,wang'yi
王益区,wang'yi'qu
渭滨,wei'bin
渭滨区,wei'bin'qu
围场,wei'chang
围场满族蒙古族自治县,wei'chang'man'zu'meng'gu'zu'zi'zhi'xian
渭城,wei'cheng
潍城,wei'cheng
渭城区,wei'cheng'qu
潍城区,wei'cheng'qu
危地马拉,wei'di'ma'la
危地马拉共和国,wei'di'ma'la'gong'he'guo
卫东,wei'dong
卫东区,wei'dong'qu
魏都,wei'dou
魏都区,wei'du'qu
潍坊,wei'fang
潍坊市,wei'fang'shi
威海,wei'hai
威海市,wei'hai'shi
卫辉,wei'hui
卫辉市,wei'hui'shi
威克岛,wei'ke'dao
渭南,wei'nan
渭南市,wei'nan'shi
委内瑞拉,wei'nei'rui'la
委内瑞拉共和国,wei'nei'rui'la'gong'he'guo
威宁,wei'ning
威宁彝族回族苗族自治县,wei'ning'yi'zu'hui'zu'miao'zu'zi'zhi'xian
巍山,wei'shan
微山,wei'shan
微山县,wei'shan'xian
巍山彝族回族自治县,wei'shan'yi'zu'hui'zu'zi'zhi'xian
尉氏,wei'shi
尉氏县,wei'shi'xian
维吾尔族,wei'wu'er'zu
维西,wei'xi
维西傈僳族自治县,wei'xi'li'su'zu'zi'zhi'xian
