阿爸,a'ba
美国信义宗福音会,mei'guo'xin'yi'zong'fu'yin'hui
美国义勇军,mei'guo'yi'yong'jun
美国正教会,mei'guo'zheng'jiao'hui
美国殖民协会,mei'guo'zhi'min'xie'hui
美国主日学联合会,mei'guo'zhu'ri'xue'lian'he'hui
美好的黎明,mei'hao'de'li'ming
美华书馆,mei'hua'shu'guan
每拉,mei'la
梅兰希顿,mei'lan'xi'dun
美利坚大学,mei'li'jian'da'xue
美利坚主义,mei'li'jian'zhu'yi
美利托萨迪斯的,mei'li'tuo'sa'di'si'de
美南浸信会,mei'nan'jin'xin'hui
美普会,mei'pu'hui
每日赏赐真福气,mei'ri'shang'ci'zhen'fu'qi
梅赛林派,mei'sai'lin'pai
梅瑟,mei'se
美索不达米亚,mei'suo'bu'da'mi'ya
每西亚,mei'xi'ya
梅县广益中学,mei'xian'guang'yi'zhong'xue
梅县乐育中学,mei'xian'le'yu'zhong'xue
梅县心光女校,mei'xian'xin'guang'nv'xiao
没药,mei'yao
每夜传扬你的信实,mei'ye'chuan'yang'ni'de'xin'shi
美以美会,mei'yi'mei'hui
没有人耕地,mei'you'ren'geng'di
没有任何的逼迫患难,mei'you'ren'he'de'bi'po'huan'nan
没有任何的困苦愁烦,mei'you'ren'he'de'kun'ku'chou'fan
没有人看见过上帝,mei'you'ren'kan'jian'guo'shang'di
美洲地区循道会,mei'zhou'di'qu'xun'dao'hui
美洲东正教会,mei'zhou'dong'zheng'jiao'hui
美洲基督教,mei'zhou'ji'du'jiao
梅子明,mei'zi'ming
门安德,men'an'de
门诺会,men'nuo'hui
门诺派,men'nuo'pai
门诺西门斯,men'nuo'xi'men'si
门徒,men'tu
门徒培训中心,men'tu'pei'xun'zhong'xin
门徒栽培训练,men'tu'zai'pei'xun'lian
门西亚,men'xi'ya
们要挣开他们的捆绑,men'yao'zheng'kai'ta'men'de'kun'bang
蒙爱的门徒,meng'ai'de'men'tu
蒙丹派,meng'dan'pai
孟德高维诺,meng'de'gao'wei'nuo
蒙恩,meng'en
蒙恩童女颂主奥妙,meng'en'tong'nv'song'zhu'ao'miao
蒙福,meng'fu
蒙福群灵皆当响应,meng'fu'qun'ling'jie'dang'xiang'ying
蒙高维诺唱诗班,meng'gao'wei'nuo'chang'shi'ban
蒙古文译本,meng'gu'wen'yi'ben
蒙拣选,meng'jian'xuan
蒙了怜悯,meng'le'lian'min
蒙市圣汤玛斯堂华人传协会,meng'shi'sheng'tang'ma'si'tang'hua'ren'chuan'xie'hui
孟他努,meng'ta'nu
孟他努派,meng'ta'nu'pai
蒙特利尔神学院,meng'te'li'er'shen'xue'yuan
盟约,meng'yue
蒙悦纳,meng'yue'na
蒙召,meng'zhao
蒙主福佑到今,meng'zhu'fu'you'dao'jin
米本乃,mi'ben'nai
米比衫,mi'bi'shan
米大示,mi'da'shi
米但,mi'dan
米底巴,mi'di'ba
米甸,mi'dian
米甸人,mi'dian'ren
密夺,mi'duo
米恶,mi'e
米恶尼尼像树,mi'e'ni'ni'xiang'shu
弥尔顿,mi'er'dun
蜜耳瓦基华人天主教团契,mi'er'wa'ji'hua'ren'tian'zhu'jiao'tuan'qi
米非波设,mi'fei'bo'she
米该雅,mi'gai'ya
米何拉人,mi'he'la'ren
米户雅利,mi'hu'ya'li
米户雅利生玛土撒利,mi'hu'ya'li'sheng'ma'tu'sa'li
迷惑人,mi'huo'ren
米吉多,mi'ji'duo
弥基录,mi'ji'lu
密迦,mi'jia
弥迦,mi'jia
米甲,mi'jia
米迦,mi'jia
米迦勒,mi'jia'le
弥迦书,mi'jia'shu
秘教,mi'jiao
米开朗基罗,mi'kai'lang'ji'luo
米夸他,mi'kua'ta
米拉大,mi'la'da
米拉大翁,mi'la'da'weng
米拉弗洛雷斯加尔都西会隐修院,mi'la'fu'luo'lei'si'jia'er'dou'xi'hui'yin'xiu'yuan
米拉利,mi'la'li
米兰敕令,mi'lan'chi'ling
米兰外方传教会,mi'lan'wai'fang'chuan'jiao'hui
米勒公,mi'le'gong
米勒力公,mi'le'li'gong
米利,mi'li
米利暗,mi'li'an
米黎盎,mi'li'ang
米利巴,mi'li'ba
米力巴,mi'li'ba
米利巴加低斯,mi'li'ba'jia'di'si
米力巴加低斯,mi'li'ba'jia'di'si
米力巴力,mi'li'ba'li
米利茨克罗姆涅日什的,mi'li'ci'ke'luo'mu'nie'ri'shen'de
米利大,mi'li'da
米利都,mi'li'dou
米怜,mi'lian
米伦,mi'lun
米罗,mi'luo
米罗大,mi'luo'da
米罗老,mi'luo'lao
米罗人,mi'luo'ren
米罗斯,mi'luo'si
秘密指令,mi'mi'zhi'ling
密抹,mi'mo
弥拿,mi'na
弥那,mi'na
米拿现,mi'na'xian
米匿,mi'ni
米尼老,mi'ni'lao
米涅,mi'nie
米欧提阿德,mi'ou'ti'a'de
密契的结合,mi'qi'de'jie'he
弥撒,mi'sa
米萨,mi'sa
弥撒经典,mi'sa'jing'dian
米萨山,mi'sa'shan
弥赛亚,mi'sai'ya
弥赛亚的救赎,mi'sai'ya'de'jiu'shu
弥赛亚之宴席,mi'sai'ya'zhi'yan'xi
米沙,mi'sha
米煞,mi'sha
米沙利,mi'sha'li
米沙石碑摩押文,mi'sha'shi'bei'mo'ya'wen
米设,mi'she
米设尼,mi'she'ni
米设雅弗之子,mi'she'ya'fu'zhi'zi
米石碑摩押文,mi'shi'bei'mo'ya'wen
米施玛,mi'shi'ma
米示拿,mi'shi'na
秘书,mi'shu
米书兰比利迦之子,mi'shu'lan'bi'li'jia'zhi'zi
米书兰返回耶路撒冷之首领,mi'shu'lan'fan'hui'ye'lu'sa'leng'zhi'shou'ling
秘书长,mi'shu'zhang
米斯巴,mi'si'ba
米所波大米,mi'suo'bo'da'mi
米提利达,mi'ti'li'da
米推波,mi'tui'bo
米推利尼,mi'tui'li'ni
米乌尼人,mi'wu'ni'ren
迷信,mi'xin
密云和幽暗在他的四围,mi'yun'he'you'an'zai'ta'de'si'wei
免除会,mian'chu'hui
免得你的脚碰在石头上,mian'de'ni'de'jiao'peng'zai'shi'tou'shang
缅甸基督教,mian'dian'ji'du'jiao
面前欢呼,mian'qian'huan'hu
面向未来的力量,mian'xiang'wei'lai'de'li'liang
免罪,mian'zui
灭亡,mie'wang
灭亡城,mie'wang'cheng
闵采尔,min'cai'er
民长纪,min'chang'ji
民法,min'fa
民间宗教,min'jian'zong'jiao
闽清妇女学校,min'qing'fu'nv'xue'xiao
民数记,min'shu'ji
民中的万族啊,min'zhong'de'wan'zu'a
民众圣诗集,min'zhong'sheng'shi'ji
明曾蒂,ming'ceng'di
明道圣经学院,ming'dao'sheng'jing'xue'yuan
明德学堂,ming'de'xue'tang
命定,ming'ding
明恩溥,ming'en'pu
名叫拿撒勒,ming'jiao'na'sa'le
明亮之星,ming'liang'zhi'xing
命名,ming'ming
铭贤学校,ming'xian'xue'xiao
名言集四编,ming'yan'ji'si'bian
命运,ming'yun
抹大拉,mo'da'la
抹大拉的马利亚,mo'da'la'de'ma'li'ya
末底改,mo'di'gai
莫尔,mo'er
摩尔德开,mo'er'de'kai
莫尔会,mo'er'hui
莫尔特曼,mo'er'te'man
莫法特,mo'fa'te
默感,mo'gan
摩根,mo'gen
魔鬼,mo'gui
魔鬼的辩护者,mo'gui'de'bian'hu'zhe
魔鬼权柄尽消灭,mo'gui'quan'bing'jin'xiao'mie
墨海书馆,mo'hai'shu'guan
末后的亚当,mo'hou'de'ya'dang
默基瑟得,mo'ji'se'de
摩拉维亚弟兄会,mo'la'wei'ya'di'xiong'hui
莫拉维亚弟兄会,mo'la'wei'ya'di'xiong'hui
摩拉维亚教派,mo'la'wei'ya'jiao'pai
莫勒,mo'le
墨累,mo'lei
莫里纳,mo'li'na
摩里纳学派,mo'li'na'xue'pai
莫里森,mo'li'sen
莫里斯,mo'li'si
摩利橡树,mo'li'xiang'shu
摩利亚,mo'li'ya
莫林纳,mo'lin'na
莫林那主义,mo'lin'na'zhu'yi
摩洛,mo'luo
莫罗勘派,mo'luo'kan'pai
莫洛内,mo'luo'nei
摩门教,mo'men'jiao
摩门教徒,mo'men'jiao'tu
摩门经,mo'men'jing
嬷嬷,mo'mo
默纳舍,mo'na'she
摩尼教,mo'ni'jiao
默念,mo'nian
莫诺森二世,mo'nuo'sen'er'shi
末日,mo'ri
末日蒙恩得免再死,mo'ri'meng'en'de'mian'zai'si
末日审判,mo'ri'shen'pan
磨石,mo'shi
默示,mo'shi
末世论,mo'shi'lun
末世论的世俗化,mo'shi'lun'de'shi'su'hua
末世圣徒教会,mo'shi'sheng'tu'jiao'hui
末世为最后之事,mo'shi'wei'zui'hou'zhi'shi
默示文学,mo'shi'wen'xue
末世主义,mo'shi'zhu'yi
莫斯科第三个罗马,mo'si'ke'di'san'ge'luo'ma
莫斯科牧首公署杂志,mo'si'ke'mu'shou'gong'shu'za'zhi
模态派,mo'tai'pai
模态说,mo'tai'shuo
摩特,mo'te
莫文克尔,mo'wen'ke'er
摩西,mo'xi
摩西出生,mo'xi'chu'sheng
摩西的律法,mo'xi'de'lv'fa
摩西的十诫,mo'xi'de'shi'jie
摩西的现,mo'xi'de'xian
墨西哥大学,mo'xi'ge'da'xue
墨西哥天主教,mo'xi'ge'tian'zhu'jiao
摩西律法,mo'xi'lv'fa
摩西升天记,mo'xi'sheng'tian'ji
摩西五经,mo'xi'wu'jing
默西亚,mo'xi'ya
摩西之约,mo'xi'zhi'yue
默想默观,mo'xiang'mo'guan
默想全书,mo'xiang'quan'shu
摩押,mo'ya
摩押碑,mo'ya'bei
摩押的神基抹,mo'ya'de'shen'ji'mo
摩押可憎的神基抹,mo'ya'ke'zeng'de'shen'ji'mo
摩押人,mo'ya'ren
摩押人亚利伊勒,mo'ya'ren'ya'li'yi'le
墨苑,mo'yuan
慕安德烈,mu'an'de'lie
牧祷,mu'dao
慕道班,mu'dao'ban
慕道期,mu'dao'qi
慕道友,mu'dao'you
慕道者,mu'dao'zhe
穆德,mu'de
慕迪,mu'di
目的,mu'di
穆迪,mu'di
目的变换,mu'di'bian'huan
目的论,mu'di'lun
目的论论证,mu'di'lun'lun'zheng
目的论证,mu'di'lun'zheng
慕迪神学手册,mu'di'shen'xue'shou'ce
慕尔堂沐恩堂,mu'er'tang'mu'en'tang
穆格莱顿派,mu'ge'lai'dun'pai
牧函,mu'han
穆拉托里,mu'la'tuo'li
慕辣托黎残卷书目,mu'la'tuo'li'can'juan'shu'mu
穆拉托里残卷书目,mu'la'tuo'li'can'juan'shu'mu
穆拉托里经目,mu'la'tuo'li'jing'mu
穆勒,mu'le
牧灵神学,mu'ling'shen'xue
牧灵职务,mu'ling'zhi'wu
牡鹿,mu'lu
姆姆,mu'mu
母亲,mu'qin
牧区,mu'qu
牧区神甫,mu'qu'shen'fu
牧师,mu'shi
牧师会,mu'shi'hui
牧首,mu'shou
牧首区,mu'shou'qu
牧首制,mu'shou'zhi
牧养,mu'yang
牧羊,mu'yang
牧羊人,mu'yang'ren
牧羊通谕,mu'yang'tong'yu
牧养我民以色列,mu'yang'wo'min'yi'se'lie
牧职神学院,mu'zhi'shen'xue'yuan
母子殉教,mu'zi'xun'jiao
纳敖米,na'ao'mi
拿八,na'ba
拿八度,na'ba'du
拿八湾,na'ba'wan
纳毕,na'bi
拿伯,na'bo
拿伯的葡萄园,na'bo'de'pu'tao'yuan
那波浪就平静,na'bo'lang'jiu'ping'jing
拿波里湾,na'bo'li'wan
拿波尼度,na'bo'ni'du
纳波特,na'bo'te
拿布波拉撒,na'bu'bo'la'sa
拿布度撒,na'bu'du'sa
拿步高,na'bu'gao
那称为基督的耶稣,na'cheng'wei'ji'du'de'ye'su
那慈爱双手来拥抱我,na'ci'ai'shuang'shou'lai'yong'bao'wo
那慈爱双手正等着我,na'ci'ai'shuang'shou'zheng'deng'zhe'wo
哪哒,na'da
拿答,na'da
拿单,na'dan
拿但业,na'dan'ye
拿但约,na'dan'yue
拿俄米,na'e'mi
拿非施,na'fei'shi
拿弗他利,na'fu'ta'li
拿弗他利的基低斯,na'fu'ta'li'de'ji'di'si
拿弗他利全境,na'fu'ta'li'quan'jing
拿弗他利有亚希玛斯,na'fu'ta'li'you'ya'xi'ma'si
拿弗土希人,na'fu'tu'xi'ren
拿供物来进入他的院宇,na'gong'wu'lai'jin'ru'ta'de'yuan'yu
那国是有福的,na'guo'shi'you'fu'de
拿哈莱,na'ha'lai
拿鹤,na'he
拿鸿,na'hong
那鸿,na'hong
那鸿书,na'hong'shu
那藉着律例架弄残害,na'ji'zhe'lv'li'jia'nong'can'hai
那就是耶稣爱你,na'jiu'shi'ye'su'ai'ni
那就是主耶稣,na'jiu'shi'zhu'ye'su
那灵,na'ling
拿玛,na'ma
那美好黎明来临,na'mei'hao'li'ming'lai'lin
那民是有福的,na'min'shi'you'fu'de
拿撒勒,na'sa'le
拿撒勒派,na'sa'le'pai
拿撒勒人,na'sa'le'ren
拿撒勒人会神学院,na'sa'le'ren'hui'shen'xue'yuan
拿撒勒人教会,na'sa'le'ren'jiao'hui
拿撒勒五旬节教会,na'sa'le'wu'xun'jie'jiao'hui
那生为犹太人之王的在,na'sheng'wei'you'tai'ren'zhi'wang'de'zai
那时,na'shi
那时慈牧耶稣找到我,na'shi'ci'mu'ye'su'zhao'dao'wo
那时你的慈爱扶助我,na'shi'ni'de'ci'ai'fu'zhu'wo
那时他要在怒中责备他们,na'shi'ta'yao'zai'nu'zhong'ze'bei'ta'men
那时我的福乐,na'shi'wo'de'fu'le
那是我最虔诚最渴慕的,na'shi'wo'zui'qian'cheng'zui'ke'mu'de
那时在地上的活类,na'shi'zai'di'shang'de'huo'lei
拿顺生撒门,na'shun'sheng'sa'men
拿孙,na'sun
纳塔乃耳,na'ta'nai'er
纳堂,na'tang
那伟大的创造主,na'wei'da'de'chuang'zao'zhu
拿细耳人,na'xi'er'ren
拿细耳人的愿,na'xi'er'ren'de'yuan
拿辖,na'xia
哪一个大能者象你,na'yi'ge'da'neng'zhe'xiang'ni
那以公义治理人民的,na'yi'gong'yi'zhi'li'ren'min'de
那用你宝血重价,na'yong'ni'bao'xue'zhong'jia
拿约,na'yue
那坐在天上的必发笑,na'zuo'zai'tian'shang'de'bi'fa'xiao
乃幔,nai'man
乃缦,nai'man
乃是出于圣灵,nai'shi'chu'yu'sheng'ling
乃示利希的女儿,nai'shi'li'xi'de'nv'er
乃是这样,nai'shi'zhe'yang
奈斯多利派,nai'si'duo'li'pai
乃像糠毗被风吹散,nai'xiang'kang'pi'bei'feng'chui'san
南北为你所创造,nan'bei'wei'ni'suo'chuang'zao
南昌葆灵女书院,nan'chang'bao'ling'nv'shu'yuan
南昌教案,nan'chang'jiao'an
南川耶稣圣心堂,nan'chuan'ye'su'sheng'xin'tang
难道阴魂还能起来称赞,nan'dao'yin'hun'hai'neng'qi'lai'cheng'zan
难道自己不惩治人吗,nan'dao'zi'ji'bu'cheng'zhi'ren'ma
难道自己不看见吗,nan'dao'zi'ji'bu'kan'jian'ma
难道自己不听见吗,nan'dao'zi'ji'bu'ting'jian'ma
南地,nan'di
南方大学,nan'fang'da'xue
南方基督教领袖会议,nan'fang'ji'du'jiao'ling'xiu'hui'yi
南非基督教,nan'fei'ji'du'jiao
南瓜灯,nan'gua'deng
南华医学堂,nan'hua'yi'xue'tang
南怀仁文化协会,nan'huai'ren'wen'hua'xie'hui
南加州大学,nan'jia'zhou'da'xue
南京大学宗教研究所,nan'jing'da'xue'zong'jiao'yan'jiu'suo
南京妇女圣经学校,nan'jing'fu'nv'sheng'jing'xue'xiao
南京宏育书院,nan'jing'hong'yu'shu'yuan
南京汇文书院,nan'jing'hui'wen'shu'yuan
南京基督教莫愁路堂,nan'jing'ji'du'jiao'mo'chou'lu'tang
南京基督书院,nan'jing'ji'du'shu'yuan
南京教案,nan'jing'jiao'an
南京类思小学,nan'jing'lei'si'xiao'xue
南京石鼓路天主堂,nan'jing'shi'gu'lu'tian'zhu'tang
南京外国学校,nan'jing'wai'guo'xue'xiao
南京益智书院,nan'jing'yi'zhi'shu'yuan
南门,nan'men
南宁拉丁书院,nan'ning'la'ding'shu'yuan
南宁玫瑰修道院,nan'ning'mei'gui'xiu'dao'yuan
南宁圣家会修女院,nan'ning'sheng'jia'hui'xiu'nv'yuan
南特敕令,nan'te'chi'ling
南卫理宗大学,nan'wei'li'zong'da'xue
南伟烈大学,nan'wei'lie'da'xue
南亚路德会,nan'ya'lu'de'hui
南亚路德会神学院,nan'ya'lu'de'hui'shen'xue'yuan
南张安老院,nan'zhang'an'lao'yuan
内地会,nei'di'hui
内地会安庆训练所,nei'di'hui'an'qing'xun'lian'suo
内地会山西圣经学校,nei'di'hui'shan'xi'sheng'jing'xue'xiao
内地会扬州训练所,nei'di'hui'yang'zhou'xun'lian'suo
内蒙古培训班,nei'meng'gu'pei'xun'ban
内蒙古自治区基督教两会,nei'meng'gu'zi'zhi'qu'ji'du'jiao'liang'hui
内文,nei'wen
内在的三位一体,nei'zai'de'san'wei'yi'ti
内在论,nei'zai'lun
内在生活,nei'zai'sheng'huo
内在性,nei'zai'xing
能够爱你赐你力量更新,neng'gou'ai'ni'ci'ni'li'liang'geng'xin
能够彰显你荣耀,neng'gou'zhang'xian'ni'rong'yao
能力比我更大,neng'li'bi'wo'geng'da
能力归给耶和华,neng'li'gui'gei'ye'he'hua
能使我们与神的爱隔绝,neng'shi'wo'men'yu'shen'de'ai'ge'jue
能学你的样式,neng'xue'ni'de'yang'shi
你爱你手,ni'ai'ni'shou
你爱我认识我,ni'ai'wo'ren'shi'wo
尼安德尔,ni'an'de'er
你安慰我就使我欢乐,ni'an'wei'wo'jiu'shi'wo'huan'le
尼八,ni'ba
尼八的儿子耶罗波安,ni'ba'de'er'zi'ye'luo'bo'an
你把我的良朋密友,ni'ba'wo'de'liang'peng'mi'you
你把我放在极深的坑里,ni'ba'wo'fang'zai'ji'shen'de'keng'li
你把我所认识的,ni'ba'wo'suo'ren'shi'de
尼拜,ni'bai
尼拜约,ni'bai'yue
你被尊崇,ni'bei'zun'chong
你必保佑我脱离苦难,ni'bi'bao'you'wo'tuo'li'ku'nan
你必不怕黑夜的惊骇,ni'bi'bu'pa'hei'ye'de'jing'hai
你必将他们如同窑匠的瓦器摔碎,ni'bi'jiang'ta'men'ru'tong'yao'jiang'de'wa'qi'shuai'sui
你必围绕我到永远,ni'bi'wei'rao'wo'dao'yong'yuan
你必用恩惠如同盾牌四面护卫他,ni'bi'yong'en'hui'ru'tong'dun'pai'si'mian'hu'wei'ta
你必用铁杖打破他们,ni'bi'yong'tie'zhang'da'po'ta'men
尼波,ni'bo
尼布甲尼撒,ni'bu'jia'ni'sa
你不可象那无知的骡马,ni'bu'ke'xiang'na'wu'zhi'de'luo'ma
尼布撒拉旦,ni'bu'sa'la'dan
尼布沙斯班,ni'bu'sha'si'ban
尼采,ni'cai
你拆毁了他一切的篱笆,ni'chai'hui'le'ta'yi'qie'de'li'ba
你创造世人,ni'chuang'zao'shi'ren
你赐的福分别处找不着,ni'ci'de'fu'fen'bie'chu'zhao'bu'zhao
你赐给我智慧谋略,ni'ci'gei'wo'zhi'hui'mou'lue
你赐生命绵延命令万物,ni'ci'sheng'ming'mian'yan'ming'ling'wan'wu
尼大比雅,ni'da'bi'ya
你打碎了拉哈伯,ni'da'sui'le'la'ha'bo
倪但理,ni'dan'li
你的仇敌都要灭亡,ni'de'chou'di'dou'yao'mie'wang
你的仇敌用这羞辱,ni'de'chou'di'yong'zhe'xiu'ru
你的慈悲必建立到永远,ni'de'ci'bei'bi'jian'li'dao'yong'yuan
你的恩典如晨星,ni'de'en'dian'ru'chen'xing
你的恩典深触我心,ni'de'en'dian'shen'chu'wo'xin
你的忿怒如火,ni'de'fen'nu'ru'huo
你的忿怒重压我身,ni'de'fen'nu'zhong'ya'wo'shen
你的公义岂能,ni'de'gong'yi'qi'neng
你的工作何其大,ni'de'gong'zuo'he'qi'da
你的汗你的泪你的血,ni'de'han'ni'de'lei'ni'de'xue
你的惊吓把我剪除,ni'de'jing'xia'ba'wo'jian'chu
尼德兰布道会,ni'de'lan'bu'dao'hui
你的烈怒漫过我身,ni'de'lie'nu'man'guo'wo'shen
你的美好,ni'de'mei'hao
你的奇事岂能,ni'de'qi'shi'qi'neng
你的手有力,ni'de'shou'you'li
你的手在我身上沉重,ni'de'shou'zai'wo'shen'shang'chen'zhong
你的信实必坚立在天上,ni'de'xin'shi'bi'jian'li'zai'tian'shang
你的心是否,ni'de'xin'shi'fou
你的信实是在你的四围,ni'de'xin'shi'shi'zai'ni'de'si'wei
你的心思极其深,ni'de'xin'si'ji'qi'shen
你的眼是否,ni'de'yan'shi'fou
你的意念高过我的思想,ni'de'yi'nian'gao'guo'wo'de'si'xiang
你的右手也高举,ni'de'you'shou'ye'gao'ju
尼珥,ni'er
你反到我这里来么,ni'fan'dao'wo'zhe'li'lai'me
尼斐,ni'fei
你高举了他敌人的右手,ni'gao'ju'le'ta'di'ren'de'you'shou
尼哥,ni'ge
尼哥波立,ni'ge'bo'li
尼哥大,ni'ge'da
尼哥底母,ni'ge'di'mu
尼哥底母福音,ni'ge'di'mu'fu'yin
尼哥记,ni'ge'ji
尼哥拉,ni'ge'la
尼格伦,ni'ge'lun
尼古丁,ni'gu'ding
尼古拉,ni'gu'la
尼古拉二世,ni'gu'la'er'shi
尼古拉哥拉,ni'gu'la'ge'la
尼古拉库萨,ni'gu'la'ku'sa
尼古拉里拉,ni'gu'la'li'la
尼古拉三世,ni'gu'la'san'shi
尼古拉四世,ni'gu'la'si'shi
尼古拉五世,ni'gu'la'wu'shi
尼古拉一世,ni'gu'la'yi'shi
你管辖海的狂傲,ni'guan'xia'hai'de'kuang'ao
尼宏,ni'hong
尼护施他,ni'hu'shi'ta
你基路冰与西拉冰,ni'ji'lu'bing'yu'xi'la'bing
尼迦挪,ni'jia'nuo
尼迦挪门,ni'jia'nuo'men
尼甲挪薛,ni'jia'nuo'xue
尼甲沙利薛,ni'jia'sha'li'xue
你减少他青年的日子,ni'jian'shao'ta'qing'nian'de'ri'zi
你教导我的手争战,ni'jiao'dao'wo'de'shou'zheng'zhan
你叫他的刀剑卷刃,ni'jiao'ta'de'dao'jian'juan'ren
你叫他一切的仇敌欢喜,ni'jiao'ta'yi'qie'de'chou'di'huan'xi
尼结,ni'jie
你就赦免我的罪恶,ni'jiu'she'mian'wo'de'zui'e
你就使他平静了,ni'jiu'shi'ta'ping'jing'le
你开了我的耳我的眼,ni'kai'le'wo'de'er'wo'de'yan
尼康,ni'kang
尼苛德摩,ni'ke'de'mo
尼利,ni'li
尼利亚,ni'li'ya
尼利雅,ni'li'ya
你令江河涌流群山复苏,ni'ling'jiang'he'yong'liu'qun'shan'fu'su
尼禄,ni'lu
尼罗河,ni'luo'he
尼洛斯基,ni'luo'si'ji
你们爱耶和华的,ni'men'ai'ye'he'hua'de
你们便在道中灭亡,ni'men'bian'zai'dao'zhong'mie'wang
你们当乐意事奉耶和华,ni'men'dang'le'yi'shi'feng'ye'he'hua
你们当晓得耶和华是神,ni'men'dang'xiao'de'ye'he'hua'shi'shen
你们当尊崇耶和华,ni'men'dang'zun'chong'ye'he'hua
你们将我的尊荣变为羞辱,ni'men'jiang'wo'de'zun'rong'bian'wei'xiu'ru
你们来击鼓跳舞赞美他,ni'men'lai'ji'gu'tiao'wu'zan'mei'ta
你们民间的,ni'men'min'jian'de
你们去详确的搜寻那孩子,ni'men'qu'xiang'que'de'sou'xun'na'hai'zi
你们世上的审判官该受管教,ni'men'shi'shang'de'shen'pan'guan'gai'shou'guan'jiao
你们心里正直的人,ni'men'xin'li'zheng'zhi'de'ren
你们要鼓瑟弹琴赞美他,ni'men'yao'gu'se'tan'qin'zan'mei'ta
你们要悔改,ni'men'yao'hui'gai
你们要将荣耀,ni'men'yao'jiang'rong'yao
你们要结出果子,ni'men'yao'jie'chu'guo'zi
你们要谨慎,ni'men'yao'jin'shen
你们要向耶和华唱新歌,ni'men'yao'xiang'ye'he'hua'chang'xin'ge
你们要赞美耶和华,ni'men'yao'zan'mei'ye'he'hua
你们要尊崇,ni'men'yao'zun'chong
你们一切作孽的人,ni'men'yi'qie'zuo'nie'de'ren
你们义人,ni'men'yi'ren
你们义人应当,ni'men'yi'ren'ying'dang
你们应当靠耶和华欢乐,ni'men'ying'dang'kao'ye'he'hua'huan'le
你们应当弹琴,ni'men'ying'dang'tan'qin
你们用丝弦乐器赞美他,ni'men'yong'si'xian'yue'qi'zan'mei'ta
你们愚顽人,ni'men'yu'wan'ren
匿名基督教,ni'ming'ji'du'jiao
尼默勒,ni'mo'le
尼母利,ni'mu'li
尼尼微,ni'ni'wei
尼普尔,ni'pu'er
尼普心,ni'pu'xin
你岂不见,ni'qi'bu'jian
你岂要行奇事给死人看,ni'qi'yao'xing'qi'shi'gei'si'ren'kan
你亲口应许亲手成就,ni'qin'kou'ying'xu'qin'shou'cheng'jiu
你却高举了我的角,ni'que'gao'ju'le'wo'de'jiao
拟人,ni'ren
拟人说,ni'ren'shuo
你若能信你若能信,ni'ruo'neng'xin'ni'ruo'neng'xin
你身边的人需要,ni'shen'bian'de'ren'xu'yao
你使百鸟欢唱百花盛开,ni'shi'bai'niao'huan'chang'bai'hua'sheng'kai
你是否愿意同为神的儿女,ni'shi'fou'yuan'yi'tong'wei'shen'de'er'nv
你是黑暗中的光芒,ni'shi'hei'an'zhong'de'guang'mang
你是绝望中的盼望,ni'shi'jue'wang'zhong'de'pan'wang
你使软弱转为刚强,ni'shi'ruan'ruo'zhuan'wei'gang'qiang
你是赦免他们的神,ni'shi'she'mian'ta'men'de'shen
你是伸冤的神,ni'shi'shen'yuan'de'shen
你使他的光辉止息,ni'shi'ta'de'guang'hui'zhi'xi
你是他们力量的荣耀,ni'shi'ta'men'li'liang'de'rong'yao
你使他在遭难的日子,ni'shi'ta'zai'zao'nan'de'ri'zi
你使天空绚丽大地富足,ni'shi'tian'kong'xuan'li'da'di'fu'zu
你是我藏身之处,ni'shi'wo'cang'shen'zhi'chu
你是我的盾牌,ni'shi'wo'de'dun'pai
你是我的儿子,ni'shi'wo'de'er'zi
你是我的父是我的神,ni'shi'wo'de'fu'shi'wo'de'shen
你是我的山寨,ni'shi'wo'de'shan'zhai
你是我的神,ni'shi'wo'de'shen
你是我的神我所倚靠的,ni'shi'wo'de'shen'wo'suo'yi'kao'de
你是我的主,ni'shi'wo'de'zhu
你是我的主你是我的主,ni'shi'wo'de'zhu'ni'shi'wo'de'zhu
你是我患难中,ni'shi'wo'huan'nan'zhong
你是我你是我的主,ni'shi'wo'ni'shi'wo'de'zhu
你使我抛开一切烦恼,ni'shi'wo'pao'kai'yi'qie'fan'nao
你是我我所投靠的主,ni'shi'wo'wo'suo'tou'kao'de'zhu
你是我拯救我的神,ni'shi'wo'zheng'jiu'wo'de'shen
你说每天生活一样平静,ni'shuo'mei'tian'sheng'huo'yi'yang'ping'jing
你说阴天代表你的心情,ni'shuo'yin'tian'dai'biao'ni'de'xin'qing
尼斯洛,ni'si'luo
你虽软弱靠他胸前,ni'sui'ruan'ruo'kao'ta'xiong'qian
你虽罪恶深重,ni'sui'zui'e'shen'zhong
你所喜悦的儿女,ni'suo'xi'yue'de'er'nv
尼探,ni'tan
尼探雅,ni'tan'ya
你同在使我全然得胜,ni'tong'zai'shi'wo'quan'ran'de'sheng
尼陀法人,ni'tuo'fa'ren
尼陀法人玛哈莱,ni'tuo'fa'ren'ma'ha'lai
倪柝声,ni'tuo'sheng
倪柝声文集,ni'tuo'sheng'wen'ji
你惟亲眼观看,ni'wei'qin'yan'guan'kan
倪维思,ni'wei'si
你我把冷漠变成爱,ni'wo'ba'leng'mo'bian'cheng'ai
你我关系,ni'wo'guan'xi
尼希米,ni'xi'mi
